id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage
157,Marshfield Clinic Health System — Eau Claire (serves Chippewa County),healthcare,Eau Claire / Chippewa County,"Marshfield Clinic Health System — Eau Claire provides primary care, behavioral health, and community health services for Chippewa County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Marshfield Clinic Health System — Eau Claire ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Chippewa incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2116 Craig Road,Eau Claire,715-858-0400,,https://www.marshfieldclinic.org,Chippewa County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Chippewa; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 715-858-0400 for nearest clinic location serving Chippewa County residents.,Llame al 715-858-0400 para la ubicación de clínica más cercana que sirve al condado Chippewa.,Monday–Friday clinic hours; varies by location,chippewa|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Chippewa,Chippewa,single
158,Job Center of Wisconsin — La Crosse (serves Clark County),employment,La Crosse / Clark County,"The Job Center of Wisconsin — La Crosse connects Clark County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Clark County can register online at wisconsinjobcenter.org or visit the La Crosse office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — La Crosse conecta a buscadores de empleo del condado Clark—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en La Crosse.",300 North 4th Street,La Crosse,608-789-5620,,https://www.wisconsinjobcenter.org,Open to Clark County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Clark incluidas personas con antecedentes penales; servicios básicos gratuitos.,Clark County is served by the La Crosse Job Center; call 608-789-5620 or register at wisconsinjobcenter.org.,El condado Clark es atendido por el Job Center de La Crosse; llame al 608-789-5620.,Monday–Friday business hours; call ahead,clark|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Clark,Clark,single
159,Marshfield Clinic Health System — Eau Claire (serves Clark County),healthcare,Eau Claire / Clark County,"Marshfield Clinic Health System — Eau Claire provides primary care, behavioral health, and community health services for Clark County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Marshfield Clinic Health System — Eau Claire ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Clark incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2116 Craig Road,Eau Claire,715-858-0400,,https://www.marshfieldclinic.org,Clark County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Clark; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 715-858-0400 for nearest clinic location serving Clark County residents.,Llame al 715-858-0400 para la ubicación de clínica más cercana que sirve al condado Clark.,Monday–Friday clinic hours; varies by location,clark|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Clark,Clark,single
160,Job Center of Wisconsin — Madison (serves Columbia County),employment,Madison / Columbia County,"The Job Center of Wisconsin — Madison connects Columbia County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Columbia County can register online at wisconsinjobcenter.org or visit the Madison office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Madison conecta a buscadores de empleo del condado Columbia—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Madison.",1810 Wright Street,Madison,608-242-7400,,https://www.wisconsinjobcenter.org,Open to Columbia County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Columbia incluidas personas con antecedentes penales; servicios básicos gratuitos.,Columbia County is served by the Madison Job Center; call 608-242-7400 or register at wisconsinjobcenter.org.,El condado Columbia es atendido por el Job Center de Madison; llame al 608-242-7400.,Monday–Friday business hours; call ahead,columbia|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Columbia,Columbia,single
161,Access Community Health Centers (serves Columbia County),healthcare,Madison / Columbia County,"Access Community Health Centers provides primary care, behavioral health, and community health services for Columbia County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Access Community Health Centers ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Columbia incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2202 South Park Street,Madison,608-443-5480,,https://www.accesscommunityhealthcenters.org,Columbia County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Columbia; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 608-443-5480 for nearest clinic location serving Columbia County residents.,Llame al 608-443-5480 para la ubicación de clínica más cercana que sirve al condado Columbia.,Monday–Friday clinic hours; varies by location,columbia|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Columbia,Columbia,single
162,Job Center of Wisconsin — Janesville (serves Crawford County),employment,Janesville / Crawford County,"The Job Center of Wisconsin — Janesville connects Crawford County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Crawford County can register online at wisconsinjobcenter.org or visit the Janesville office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Janesville conecta a buscadores de empleo del condado Crawford—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Janesville.",1900 Center Avenue,Janesville,608-741-3400,,https://www.wisconsinjobcenter.org,Open to Crawford County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Crawford incluidas personas con antecedentes penales; servicios básicos gratuitos.,Crawford County is served by the Janesville Job Center; call 608-741-3400 or register at wisconsinjobcenter.org.,El condado Crawford es atendido por el Job Center de Janesville; llame al 608-741-3400.,Monday–Friday business hours; call ahead,crawford|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Crawford,Crawford,single
163,Gundersen Health System — La Crosse (serves Crawford County),healthcare,La Crosse / Crawford County,"Gundersen Health System — La Crosse provides primary care, behavioral health, and community health services for Crawford County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Gundersen Health System — La Crosse ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Crawford incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",1900 South Avenue,La Crosse,608-782-7300,,https://www.gundersenhealth.org,Crawford County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Crawford; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 608-782-7300 for nearest clinic location serving Crawford County residents.,Llame al 608-782-7300 para la ubicación de clínica más cercana que sirve al condado Crawford.,Monday–Friday clinic hours; varies by location,crawford|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Crawford,Crawford,single
164,Job Center of Wisconsin — Madison (serves Dane County),employment,Madison / Dane County,"The Job Center of Wisconsin — Madison connects Dane County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Dane County can register online at wisconsinjobcenter.org or visit the Madison office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Madison conecta a buscadores de empleo del condado Dane—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Madison.",1810 Wright Street,Madison,608-242-7400,,https://www.wisconsinjobcenter.org,Open to Dane County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Dane incluidas personas con antecedentes penales; servicios básicos gratuitos.,Dane County is served by the Madison Job Center; call 608-242-7400 or register at wisconsinjobcenter.org.,El condado Dane es atendido por el Job Center de Madison; llame al 608-242-7400.,Monday–Friday business hours; call ahead,dane|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Dane,Dane,single
165,Access Community Health Centers (serves Dane County),healthcare,Madison / Dane County,"Access Community Health Centers provides primary care, behavioral health, and community health services for Dane County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Access Community Health Centers ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Dane incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2202 South Park Street,Madison,608-443-5480,,https://www.accesscommunityhealthcenters.org,Dane County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Dane; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 608-443-5480 for nearest clinic location serving Dane County residents.,Llame al 608-443-5480 para la ubicación de clínica más cercana que sirve al condado Dane.,Monday–Friday clinic hours; varies by location,dane|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Dane,Dane,single
166,Job Center of Wisconsin — Madison (serves Dodge County),employment,Madison / Dodge County,"The Job Center of Wisconsin — Madison connects Dodge County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Dodge County can register online at wisconsinjobcenter.org or visit the Madison office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Madison conecta a buscadores de empleo del condado Dodge—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Madison.",1810 Wright Street,Madison,608-242-7400,,https://www.wisconsinjobcenter.org,Open to Dodge County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Dodge incluidas personas con antecedentes penales; servicios básicos gratuitos.,Dodge County is served by the Madison Job Center; call 608-242-7400 or register at wisconsinjobcenter.org.,El condado Dodge es atendido por el Job Center de Madison; llame al 608-242-7400.,Monday–Friday business hours; call ahead,dodge|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Dodge,Dodge,single
167,Marshfield Clinic Health System — Eau Claire (serves Dodge County),healthcare,Eau Claire / Dodge County,"Marshfield Clinic Health System — Eau Claire provides primary care, behavioral health, and community health services for Dodge County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Marshfield Clinic Health System — Eau Claire ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Dodge incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2116 Craig Road,Eau Claire,715-858-0400,,https://www.marshfieldclinic.org,Dodge County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Dodge; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 715-858-0400 for nearest clinic location serving Dodge County residents.,Llame al 715-858-0400 para la ubicación de clínica más cercana que sirve al condado Dodge.,Monday–Friday clinic hours; varies by location,dodge|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Dodge,Dodge,single
168,Job Center of Wisconsin — Green Bay (serves Door County),employment,Green Bay / Door County,"The Job Center of Wisconsin — Green Bay connects Door County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Door County can register online at wisconsinjobcenter.org or visit the Green Bay office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Green Bay conecta a buscadores de empleo del condado Door—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Green Bay.",701 Cherry Street,Green Bay,920-448-6760,,https://www.wisconsinjobcenter.org,Open to Door County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Door incluidas personas con antecedentes penales; servicios básicos gratuitos.,Door County is served by the Green Bay Job Center; call 920-448-6760 or register at wisconsinjobcenter.org.,El condado Door es atendido por el Job Center de Green Bay; llame al 920-448-6760.,Monday–Friday business hours; call ahead,door|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Door,Door,single
169,Prevea Health — Green Bay (serves Door County),healthcare,Green Bay / Door County,"Prevea Health — Green Bay provides primary care, behavioral health, and community health services for Door County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Prevea Health — Green Bay ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Door incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2710 Executive Drive,Green Bay,920-496-4700,,https://www.prevea.com,Door County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Door; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 920-496-4700 for nearest clinic location serving Door County residents.,Llame al 920-496-4700 para la ubicación de clínica más cercana que sirve al condado Door.,Monday–Friday clinic hours; varies by location,door|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Door,Door,single
170,Job Center of Wisconsin — Eau Claire (serves Douglas County),employment,Eau Claire / Douglas County,"The Job Center of Wisconsin — Eau Claire connects Douglas County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Douglas County can register online at wisconsinjobcenter.org or visit the Eau Claire office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Eau Claire conecta a buscadores de empleo del condado Douglas—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Eau Claire.",510 South Barstow Street,Eau Claire,715-831-9600,,https://www.wisconsinjobcenter.org,Open to Douglas County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Douglas incluidas personas con antecedentes penales; servicios básicos gratuitos.,Douglas County is served by the Eau Claire Job Center; call 715-831-9600 or register at wisconsinjobcenter.org.,El condado Douglas es atendido por el Job Center de Eau Claire; llame al 715-831-9600.,Monday–Friday business hours; call ahead,douglas|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Douglas,Douglas,single
171,Marshfield Clinic Health System — Eau Claire (serves Douglas County),healthcare,Eau Claire / Douglas County,"Marshfield Clinic Health System — Eau Claire provides primary care, behavioral health, and community health services for Douglas County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Marshfield Clinic Health System — Eau Claire ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Douglas incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2116 Craig Road,Eau Claire,715-858-0400,,https://www.marshfieldclinic.org,Douglas County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Douglas; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 715-858-0400 for nearest clinic location serving Douglas County residents.,Llame al 715-858-0400 para la ubicación de clínica más cercana que sirve al condado Douglas.,Monday–Friday clinic hours; varies by location,douglas|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Douglas,Douglas,single
172,Job Center of Wisconsin — Eau Claire (serves Dunn County),employment,Eau Claire / Dunn County,"The Job Center of Wisconsin — Eau Claire connects Dunn County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Dunn County can register online at wisconsinjobcenter.org or visit the Eau Claire office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Eau Claire conecta a buscadores de empleo del condado Dunn—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Eau Claire.",510 South Barstow Street,Eau Claire,715-831-9600,,https://www.wisconsinjobcenter.org,Open to Dunn County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Dunn incluidas personas con antecedentes penales; servicios básicos gratuitos.,Dunn County is served by the Eau Claire Job Center; call 715-831-9600 or register at wisconsinjobcenter.org.,El condado Dunn es atendido por el Job Center de Eau Claire; llame al 715-831-9600.,Monday–Friday business hours; call ahead,dunn|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Dunn,Dunn,single
173,Marshfield Clinic Health System — Eau Claire (serves Dunn County),healthcare,Eau Claire / Dunn County,"Marshfield Clinic Health System — Eau Claire provides primary care, behavioral health, and community health services for Dunn County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Marshfield Clinic Health System — Eau Claire ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Dunn incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2116 Craig Road,Eau Claire,715-858-0400,,https://www.marshfieldclinic.org,Dunn County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Dunn; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 715-858-0400 for nearest clinic location serving Dunn County residents.,Llame al 715-858-0400 para la ubicación de clínica más cercana que sirve al condado Dunn.,Monday–Friday clinic hours; varies by location,dunn|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Dunn,Dunn,single
174,Job Center of Wisconsin — Eau Claire (serves Eau Claire County),employment,Eau Claire / Eau Claire County,"The Job Center of Wisconsin — Eau Claire connects Eau Claire County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Eau Claire County can register online at wisconsinjobcenter.org or visit the Eau Claire office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Eau Claire conecta a buscadores de empleo del condado Eau Claire—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Eau Claire.",510 South Barstow Street,Eau Claire,715-831-9600,,https://www.wisconsinjobcenter.org,Open to Eau Claire County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Eau Claire incluidas personas con antecedentes penales; servicios básicos gratuitos.,Eau Claire County is served by the Eau Claire Job Center; call 715-831-9600 or register at wisconsinjobcenter.org.,El condado Eau Claire es atendido por el Job Center de Eau Claire; llame al 715-831-9600.,Monday–Friday business hours; call ahead,eau-claire|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Eau Claire,Eau Claire,single
175,Marshfield Clinic Health System — Eau Claire (serves Eau Claire County),healthcare,Eau Claire / Eau Claire County,"Marshfield Clinic Health System — Eau Claire provides primary care, behavioral health, and community health services for Eau Claire County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Marshfield Clinic Health System — Eau Claire ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Eau Claire incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2116 Craig Road,Eau Claire,715-858-0400,,https://www.marshfieldclinic.org,Eau Claire County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Eau Claire; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 715-858-0400 for nearest clinic location serving Eau Claire County residents.,Llame al 715-858-0400 para la ubicación de clínica más cercana que sirve al condado Eau Claire.,Monday–Friday clinic hours; varies by location,eau-claire|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Eau Claire,Eau Claire,single
176,Job Center of Wisconsin — Eau Claire (serves Florence County),employment,Eau Claire / Florence County,"The Job Center of Wisconsin — Eau Claire connects Florence County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Florence County can register online at wisconsinjobcenter.org or visit the Eau Claire office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Eau Claire conecta a buscadores de empleo del condado Florence—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Eau Claire.",510 South Barstow Street,Eau Claire,715-831-9600,,https://www.wisconsinjobcenter.org,Open to Florence County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Florence incluidas personas con antecedentes penales; servicios básicos gratuitos.,Florence County is served by the Eau Claire Job Center; call 715-831-9600 or register at wisconsinjobcenter.org.,El condado Florence es atendido por el Job Center de Eau Claire; llame al 715-831-9600.,Monday–Friday business hours; call ahead,florence|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Florence,Florence,single
177,Prevea Health — Green Bay (serves Florence County),healthcare,Green Bay / Florence County,"Prevea Health — Green Bay provides primary care, behavioral health, and community health services for Florence County residents including uninsured and BadgerCare Plus patients such as returning citizens establishing medical care after release from WDOC custody or county jail. Sliding-fee and Medicaid billing help ensure continuity of care after incarceration—not a walk-in benefits or probation reporting office.","Prevea Health — Green Bay ofrece atención primaria, salud conductual y servicios de salud comunitaria para residentes del condado Florence incluidos pacientes sin seguro y BadgerCare Plus como ciudadanos que regresan que establecen atención médica después de la liberación.",2710 Executive Drive,Green Bay,920-496-4700,,https://www.prevea.com,Florence County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Residentes del condado Florence; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 920-496-4700 for nearest clinic location serving Florence County residents.,Llame al 920-496-4700 para la ubicación de clínica más cercana que sirve al condado Florence.,Monday–Friday clinic hours; varies by location,florence|healthcare|primary-care|behavioral-health|reentry,Primary care|Behavioral health|Chronic disease management|Medicaid enrollment referrals|Sliding-fee care,Florence,Florence,single
178,Job Center of Wisconsin — Oshkosh (serves Fond du Lac County),employment,Oshkosh / Fond du Lac County,"The Job Center of Wisconsin — Oshkosh connects Fond du Lac County job seekers—including justice-involved adults after WDOC release or county jail—to WIOA-funded career coaching, resume assistance, training referrals, and fair-chance employment navigation through the Job Center of Wisconsin network. Residents of Fond du Lac County can register online at wisconsinjobcenter.org or visit the Oshkosh office for in-person services. Free core workforce services—not emergency cash or housing placement.","El Job Center of Wisconsin — Oshkosh conecta a buscadores de empleo del condado Fond du Lac—incluidos adultos con antecedentes penales después de la liberación de WDOC o la cárcel del condado—con coaching de carrera financiado por WIOA, asistencia con currículum y navegación de empleo de segunda oportunidad. Los residentes pueden registrarse en wisconsinjobcenter.org o visitar la oficina en Oshkosh.",315 Algoma Boulevard,Oshkosh,920-303-6055,,https://www.wisconsinjobcenter.org,Open to Fond du Lac County job seekers including justice-involved individuals; core Job Center services are free.,Abierto a buscadores de empleo del condado Fond du Lac incluidas personas con antecedentes penales; servicios básicos gratuitos.,Fond du Lac County is served by the Oshkosh Job Center; call 920-303-6055 or register at wisconsinjobcenter.org.,El condado Fond du Lac es atendido por el Job Center de Oshkosh; llame al 920-303-6055.,Monday–Friday business hours; call ahead,fond-du-lac|employment|job-center|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Fond du Lac,Fond du Lac,single
