id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
222,Chattooga County DFCS — Family Assistance,financial-assistance,Summerville / Chattooga County,"Chattooga County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Chattooga County. Chattooga County DFCS Family Assistance office in Summerville processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Chattooga County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Chattooga County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Chattooga. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",102 Highway 48,Summerville,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Chattooga County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Chattooga que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",chattooga|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Chattooga,Chattooga,single,accepts_criminal_record
223,Cherokee County DFCS — Family Assistance,financial-assistance,Canton / Cherokee County,"Cherokee County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Cherokee County. Cherokee County DFCS Family Assistance office in Canton processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Cherokee County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Cherokee County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Cherokee. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1300 Univeter Rd.,Canton,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Cherokee County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Cherokee que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",cherokee|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Cherokee,Cherokee,single,accepts_criminal_record
224,Clarke County DFCS — Family Assistance,financial-assistance,Athens / Clarke County,"Clarke County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Clarke County. Clarke County DFCS Family Assistance office in Athens processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Clarke County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Clarke County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Clarke. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",284 North Avenue,Athens,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Clarke County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Clarke que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",clarke|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Clarke,Clarke,single,accepts_criminal_record
225,Clay County DFCS — Family Assistance,financial-assistance,Fort Gaines / Clay County,"Clay County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Clay County. Clay County DFCS Family Assistance office in Fort Gaines processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Clay County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Clay County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Clay. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",155 Wilson Street,Fort Gaines,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Clay County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Clay que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",clay|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Clay,Clay,single,accepts_criminal_record
226,Clayton County DFCS — Family Assistance,financial-assistance,Jonesboro / Clayton County,"Clayton County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Clayton County. Clayton County DFCS Family Assistance office in Jonesboro processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Clayton County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Clayton County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Clayton. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",877 Battlecreek Road,Jonesboro,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Clayton County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Clayton que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",clayton|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Clayton,Clayton,single,accepts_criminal_record
227,Clinch County DFCS — Family Assistance,financial-assistance,Homerville / Clinch County,"Clinch County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Clinch County. Clinch County DFCS Family Assistance office in Homerville processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Clinch County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Clinch County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Clinch. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",17 East Shirley Road,Homerville,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Clinch County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Clinch que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",clinch|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Clinch,Clinch,single,accepts_criminal_record
228,Cobb County DFCS — Family Assistance,financial-assistance,Marietta / Cobb County,"Cobb County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Cobb County. Cobb County DFCS Family Assistance office in Marietta processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Cobb County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Cobb County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Cobb. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1090 Northchase Pkwy SE,Marietta,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Cobb County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Cobb que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",cobb|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Cobb,Cobb,single,accepts_criminal_record
229,Coffee County DFCS — Family Assistance,financial-assistance,Douglas / Coffee County,"Coffee County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Coffee County. Coffee County DFCS Family Assistance office in Douglas processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Coffee County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Coffee County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Coffee. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1300 West Baker Highway,Douglas,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Coffee County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Coffee que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",coffee|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Coffee,Coffee,single,accepts_criminal_record
230,Colquitt County DFCS — Family Assistance,financial-assistance,Moultrie / Colquitt County,"Colquitt County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Colquitt County. Colquitt County DFCS Family Assistance office in Moultrie processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Colquitt County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Colquitt County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Colquitt. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",449 North Main Street,Moultrie,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Colquitt County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Colquitt que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",colquitt|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Colquitt,Colquitt,single,accepts_criminal_record
231,Columbia County DFCS — Family Assistance,financial-assistance,Appling / Columbia County,"Columbia County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Columbia County. Columbia County DFCS Family Assistance office in Appling processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Columbia County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Columbia County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Columbia. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",6358 Columbia Road,Appling,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Columbia County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Columbia que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",columbia|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Columbia,Columbia,single,accepts_criminal_record
232,Cook County DFCS — Family Assistance,financial-assistance,Adel / Cook County,"Cook County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Cook County. Cook County DFCS Family Assistance office in Adel processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Cook County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Cook County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Cook. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1010 South Hutchinson Avenue,Adel,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Cook County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Cook que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",cook|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Cook,Cook,single,accepts_criminal_record
233,Coweta County DFCS — Family Assistance,financial-assistance,Newnan / Coweta County,"Coweta County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Coweta County. Coweta County DFCS Family Assistance office in Newnan processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Coweta County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Coweta County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Coweta. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",533 Highway 29 North,Newnan,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Coweta County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Coweta que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",coweta|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Coweta,Coweta,single,accepts_criminal_record
234,Crawford County DFCS — Family Assistance,financial-assistance,Roberta / Crawford County,"Crawford County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Crawford County. Crawford County DFCS Family Assistance office in Roberta processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Crawford County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Crawford County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Crawford. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",360 North Dugger Avenue,Roberta,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Crawford County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Crawford que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",crawford|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Crawford,Crawford,single,accepts_criminal_record
235,Crisp County DFCS — Family Assistance,financial-assistance,Cordele / Crisp County,"Crisp County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Crisp County. Crisp County DFCS Family Assistance office in Cordele processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Crisp County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Crisp County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Crisp. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",107 West 23rd Avenue,Cordele,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Crisp County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Crisp que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",crisp|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Crisp,Crisp,single,accepts_criminal_record
236,Dade County DFCS — Family Assistance,financial-assistance,Trenton / Dade County,"Dade County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Dade County. Dade County DFCS Family Assistance office in Trenton processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Dade County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Dade County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Dade. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",71 Case Avenue,Trenton,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Dade County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Dade que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",dade|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Dade,Dade,single,accepts_criminal_record
237,Dawson County DFCS — Family Assistance,financial-assistance,Dawsonville / Dawson County,"Dawson County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Dawson County. Dawson County DFCS Family Assistance office in Dawsonville processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Dawson County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Dawson County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Dawson. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",9 Malala Dr.,Dawsonville,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Dawson County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Dawson que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",dawson|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Dawson,Dawson,single,accepts_criminal_record
238,Decatur County DFCS — Family Assistance,financial-assistance,Bainbridge / Decatur County,"Decatur County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Decatur County. Decatur County DFCS Family Assistance office in Bainbridge processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Decatur County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Decatur County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Decatur. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",505 South Wheat Avenue,Bainbridge,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Decatur County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Decatur que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",decatur|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Decatur,Decatur,single,accepts_criminal_record
