id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
122,McDonough County IDHS — Family Community Resource Center,financial-assistance,Macomb / McDonough County,"McDonough County IDHS Family Community Resource Center in Macomb is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from McDonough County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado McDonough en Macomb es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",322 W University Drive,Macomb,(309) 833-4127,,https://abe.illinois.gov,"McDonough County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado McDonough que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",mcdonough|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,McDonough,McDonough,single,accepts_criminal_record
123,McHenry County IDHS — Family Community Resource Center,financial-assistance,Woodstock / McHenry County,"McHenry County IDHS Family Community Resource Center in Woodstock is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from McHenry County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado McHenry en Woodstock es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",512 Clay Street,Woodstock,(815) 338-0234,,https://abe.illinois.gov,"McHenry County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado McHenry que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",mchenry|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,McHenry,McHenry,single,accepts_criminal_record
124,McLean County IDHS — Family Community Resource Center,financial-assistance,Bloomington / McLean County,"McLean County IDHS Family Community Resource Center in Bloomington is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from McLean County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado McLean en Bloomington es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",501 West Washington Street,Bloomington,(309) 451-6000,,https://abe.illinois.gov,"McLean County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado McLean que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",mclean|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,McLean,McLean,single,accepts_criminal_record
125,Menard County IDHS — Family Community Resource Center,financial-assistance,Lincoln / Menard County,"Menard County IDHS Family Community Resource Center in Lincoln is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Menard County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Menard en Lincoln es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 4th Street,Lincoln,(217) 735-2306,,https://abe.illinois.gov,"Menard County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Menard que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",menard|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Menard,Menard,single,accepts_criminal_record
126,Mercer County IDHS — Family Community Resource Center,financial-assistance,Monmouth / Mercer County,"Mercer County IDHS Family Community Resource Center in Monmouth is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Mercer County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Mercer en Monmouth es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1245 South Main Street,Monmouth,(309) 734-2159,,https://abe.illinois.gov,"Mercer County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Mercer que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",mercer|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Mercer,Mercer,single,accepts_criminal_record
127,Monroe County IDHS — Family Community Resource Center,financial-assistance,Chester / Monroe County,"Monroe County IDHS Family Community Resource Center in Chester is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Monroe County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Monroe en Chester es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",870 Lehmen Drive,Chester,(618) 826-4559,,https://abe.illinois.gov,"Monroe County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Monroe que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",monroe|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Monroe,Monroe,single,accepts_criminal_record
128,Montgomery County IDHS — Family Community Resource Center,financial-assistance,Hillsboro / Montgomery County,"Montgomery County IDHS Family Community Resource Center in Hillsboro is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Montgomery County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Montgomery en Hillsboro es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",400 Rountree Street,Hillsboro,(217) 532-3957,,https://abe.illinois.gov,"Montgomery County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Montgomery que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",montgomery|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Montgomery,Montgomery,single,accepts_criminal_record
129,Morgan County IDHS — Family Community Resource Center,financial-assistance,Jacksonville / Morgan County,"Morgan County IDHS Family Community Resource Center in Jacksonville is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Morgan County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Morgan en Jacksonville es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.","73 E. Central Park Plaza,  Suite 202",Jacksonville,(217) 245-5164,,https://abe.illinois.gov,"Morgan County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Morgan que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",morgan|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Morgan,Morgan,single,accepts_criminal_record
130,Moultrie County IDHS — Family Community Resource Center,financial-assistance,Charleston / Moultrie County,"Moultrie County IDHS Family Community Resource Center in Charleston is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Moultrie County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Moultrie en Charleston es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 Douglas St,Charleston,(217) 345-2188,,https://abe.illinois.gov,"Moultrie County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Moultrie que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",moultrie|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Moultrie,Moultrie,single,accepts_criminal_record
131,Ogle County IDHS — Family Community Resource Center,financial-assistance,Oregon / Ogle County,"Ogle County IDHS Family Community Resource Center in Oregon is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Ogle County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Ogle en Oregon es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1001 Pines Rd,Oregon,(815) 732-2166,,https://abe.illinois.gov,"Ogle County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Ogle que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",ogle|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Ogle,Ogle,single,accepts_criminal_record
132,Peoria County IDHS — Family Community Resource Center,financial-assistance,Peoria / Peoria County,"Peoria County IDHS Family Community Resource Center in Peoria is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Peoria County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Peoria en Peoria es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",103 N E Jefferson Avenue,Peoria,(309) 671-8100,,https://abe.illinois.gov,"Peoria County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Peoria que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",peoria|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Peoria,Peoria,single,accepts_criminal_record
133,Perry County IDHS — Family Community Resource Center,financial-assistance,Murphysboro / Perry County,"Perry County IDHS Family Community Resource Center in Murphysboro is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Perry County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Perry en Murphysboro es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",342 North St,Murphysboro,(618) 687-1705,,https://abe.illinois.gov,"Perry County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Perry que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",perry|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Perry,Perry,single,accepts_criminal_record
134,Piatt County IDHS — Family Community Resource Center,financial-assistance,Charleston / Piatt County,"Piatt County IDHS Family Community Resource Center in Charleston is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Piatt County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Piatt en Charleston es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 Douglas St,Charleston,(217) 345-2188,,https://abe.illinois.gov,"Piatt County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Piatt que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",piatt|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Piatt,Piatt,single,accepts_criminal_record
135,Pike County IDHS — Family Community Resource Center,financial-assistance,Quincy / Pike County,"Pike County IDHS Family Community Resource Center in Quincy is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Pike County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Pike en Quincy es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.","300 Maine St,  2nd floor",Quincy,(217) 223-0550,,https://abe.illinois.gov,"Pike County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Pike que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",pike|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Pike,Pike,single,accepts_criminal_record
136,Pope County IDHS — Family Community Resource Center,financial-assistance,Harrisburg / Pope County,"Pope County IDHS Family Community Resource Center in Harrisburg is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Pope County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Pope en Harrisburg es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",320 Raymond Street,Harrisburg,(618) 253-7161,,https://abe.illinois.gov,"Pope County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Pope que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",pope|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Pope,Pope,single,accepts_criminal_record
