id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
424,Workforce Solutions — Eastland County Employment,employment,Eastland / Eastland County,"Workforce Solutions connects Eastland County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Eastland—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Eastland,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Eastland County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Eastland incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Eastland County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Eastland.,Monday–Friday business hours; call ahead,eastland|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Eastland,Eastland,single,accepts_criminal_record
425,Eastland County Local Health Entity — Public Health,healthcare,Eastland / Eastland County,"Eastland County Local Health Entity provides public health services, immunizations, and community health navigation for Eastland County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Eastland ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Eastland,,,https://www.dshs.texas.gov/chs/lhe,Eastland County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Eastland; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Eastland County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Eastland en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,eastland|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Eastland,Eastland,single,accepts_criminal_record
426,Workforce Solutions — Ector County Employment,employment,Ector / Ector County,"Workforce Solutions connects Ector County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Ector—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Ector,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Ector County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Ector incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Ector County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Ector.,Monday–Friday business hours; call ahead,ector|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Ector,Ector,single,accepts_criminal_record
427,Ector County Local Health Entity — Public Health,healthcare,Ector / Ector County,"Ector County Local Health Entity provides public health services, immunizations, and community health navigation for Ector County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Ector ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Ector,,,https://www.dshs.texas.gov/chs/lhe,Ector County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Ector; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Ector County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Ector en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,ector|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Ector,Ector,single,accepts_criminal_record
428,Workforce Solutions — Edwards County Employment,employment,Edwards / Edwards County,"Workforce Solutions connects Edwards County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Edwards—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Edwards,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Edwards County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Edwards incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Edwards County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Edwards.,Monday–Friday business hours; call ahead,edwards|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Edwards,Edwards,single,accepts_criminal_record
429,Edwards County Local Health Entity — Public Health,healthcare,Edwards / Edwards County,"Edwards County Local Health Entity provides public health services, immunizations, and community health navigation for Edwards County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Edwards ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Edwards,,,https://www.dshs.texas.gov/chs/lhe,Edwards County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Edwards; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Edwards County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Edwards en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,edwards|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Edwards,Edwards,single,accepts_criminal_record
430,Workforce Solutions — El Paso County Employment,employment,El Paso / El Paso County,"Workforce Solutions connects El Paso County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado El Paso—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,El Paso,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to El Paso County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado El Paso incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for El Paso County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado El Paso.,Monday–Friday business hours; call ahead,el-paso|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,El Paso,El Paso,single,accepts_criminal_record
431,El Paso County Local Health Entity — Public Health,healthcare,El Paso / El Paso County,"El Paso County Local Health Entity provides public health services, immunizations, and community health navigation for El Paso County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado El Paso ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,El Paso,,,https://www.dshs.texas.gov/chs/lhe,El Paso County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado El Paso; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find El Paso County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado El Paso en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,el-paso|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,El Paso,El Paso,single,accepts_criminal_record
432,Workforce Solutions — Ellis County Employment,employment,Ellis / Ellis County,"Workforce Solutions connects Ellis County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Ellis—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Ellis,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Ellis County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Ellis incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Ellis County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Ellis.,Monday–Friday business hours; call ahead,ellis|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Ellis,Ellis,single,accepts_criminal_record
433,Ellis County Local Health Entity — Public Health,healthcare,Ellis / Ellis County,"Ellis County Local Health Entity provides public health services, immunizations, and community health navigation for Ellis County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Ellis ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Ellis,,,https://www.dshs.texas.gov/chs/lhe,Ellis County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Ellis; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Ellis County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Ellis en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,ellis|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Ellis,Ellis,single,accepts_criminal_record
434,Workforce Solutions — Erath County Employment,employment,Erath / Erath County,"Workforce Solutions connects Erath County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Erath—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Erath,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Erath County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Erath incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Erath County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Erath.,Monday–Friday business hours; call ahead,erath|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Erath,Erath,single,accepts_criminal_record
435,Erath County Local Health Entity — Public Health,healthcare,Erath / Erath County,"Erath County Local Health Entity provides public health services, immunizations, and community health navigation for Erath County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Erath ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Erath,,,https://www.dshs.texas.gov/chs/lhe,Erath County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Erath; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Erath County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Erath en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,erath|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Erath,Erath,single,accepts_criminal_record
436,Workforce Solutions — Falls County Employment,employment,Falls / Falls County,"Workforce Solutions connects Falls County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Falls—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Falls,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Falls County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Falls incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Falls County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Falls.,Monday–Friday business hours; call ahead,falls|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Falls,Falls,single,accepts_criminal_record
437,Falls County Local Health Entity — Public Health,healthcare,Falls / Falls County,"Falls County Local Health Entity provides public health services, immunizations, and community health navigation for Falls County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Falls ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Falls,,,https://www.dshs.texas.gov/chs/lhe,Falls County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Falls; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Falls County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Falls en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,falls|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Falls,Falls,single,accepts_criminal_record
438,Workforce Solutions — Fannin County Employment,employment,Fannin / Fannin County,"Workforce Solutions connects Fannin County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Fannin—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Fannin,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Fannin County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Fannin incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Fannin County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Fannin.,Monday–Friday business hours; call ahead,fannin|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Fannin,Fannin,single,accepts_criminal_record
439,Fannin County Local Health Entity — Public Health,healthcare,Fannin / Fannin County,"Fannin County Local Health Entity provides public health services, immunizations, and community health navigation for Fannin County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Fannin ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Fannin,,,https://www.dshs.texas.gov/chs/lhe,Fannin County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Fannin; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Fannin County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Fannin en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,fannin|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Fannin,Fannin,single,accepts_criminal_record
440,Workforce Solutions — Fayette County Employment,employment,Fayette / Fayette County,"Workforce Solutions connects Fayette County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Fayette—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Fayette,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Fayette County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Fayette incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Fayette County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Fayette.,Monday–Friday business hours; call ahead,fayette|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Fayette,Fayette,single,accepts_criminal_record
441,Fayette County Local Health Entity — Public Health,healthcare,Fayette / Fayette County,"Fayette County Local Health Entity provides public health services, immunizations, and community health navigation for Fayette County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Fayette ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Fayette,,,https://www.dshs.texas.gov/chs/lhe,Fayette County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Fayette; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Fayette County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Fayette en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,fayette|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Fayette,Fayette,single,accepts_criminal_record
442,Workforce Solutions — Fisher County Employment,employment,Fisher / Fisher County,"Workforce Solutions connects Fisher County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Fisher—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Fisher,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Fisher County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Fisher incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Fisher County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Fisher.,Monday–Friday business hours; call ahead,fisher|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Fisher,Fisher,single,accepts_criminal_record
443,Fisher County Local Health Entity — Public Health,healthcare,Fisher / Fisher County,"Fisher County Local Health Entity provides public health services, immunizations, and community health navigation for Fisher County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Fisher ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Fisher,,,https://www.dshs.texas.gov/chs/lhe,Fisher County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Fisher; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Fisher County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Fisher en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,fisher|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Fisher,Fisher,single,accepts_criminal_record
444,Workforce Solutions — Floyd County Employment,employment,Floyd / Floyd County,"Workforce Solutions connects Floyd County job seekers—including justice-involved adults after TDCJ release or county jail—to WIOA-funded career coaching, job search tools, and fair-chance employment navigation through Texas Workforce Commission local boards. Residents can register at twc.texas.gov and visit their local Workforce Solutions office for in-person services. Free core workforce services—not emergency cash or housing placement.","Workforce Solutions conecta a buscadores de empleo del condado Floyd—incluidos adultos con antecedentes penales después de la liberación de TDCJ o la cárcel del condado—con coaching de carrera financiado por WIOA, herramientas de búsqueda de empleo y navegación de empleo de segunda oportunidad a través de juntas locales de TWC.",,Floyd,800-628-5115,,https://www.twc.texas.gov/jobseekers/workforce-solutions-office-locator,Open to Floyd County job seekers including justice-involved individuals; core Workforce Solutions services are free.,Abierto a buscadores de empleo del condado Floyd incluidas personas con antecedentes penales; servicios básicos gratuitos.,Use the TWC Workforce Solutions office locator at twc.texas.gov; call 800-628-5115 for Floyd County board contact information.,Use el localizador de oficinas Workforce Solutions en twc.texas.gov; llame al 800-628-5115 para contacto de la junta del condado Floyd.,Monday–Friday business hours; call ahead,floyd|employment|workforce-solutions|WIOA|reentry|fair-chance,Career coaching|Resume assistance|WIOA training referrals|Job search tools|Fair-chance employment navigation,Floyd,Floyd,single,accepts_criminal_record
445,Floyd County Local Health Entity — Public Health,healthcare,Floyd / Floyd County,"Floyd County Local Health Entity provides public health services, immunizations, and community health navigation for Floyd County residents including uninsured and Medicaid patients such as returning citizens establishing medical care after release from TDCJ custody or county jail. Contact the local health entity for clinic hours and sliding-fee programs—not a walk-in benefits or probation reporting office.","La Entidad de Salud Local del condado Floyd ofrece servicios de salud pública, inmunizaciones y navegación de salud comunitaria para residentes del condado incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica después de la liberación.",,Floyd,,,https://www.dshs.texas.gov/chs/lhe,Floyd County residents; contact local health entity for clinic eligibility and Medicaid referral assistance.,Residentes del condado Floyd; contacte la entidad de salud local para elegibilidad de clínica y referencias de Medicaid.,Find Floyd County local health entity contact at dshs.texas.gov/chs/lhe; apply for Medicaid through Your Texas Benefits.,Encuentre contacto de la entidad de salud local del condado Floyd en dshs.texas.gov/chs/lhe; solicite Medicaid a través de Your Texas Benefits.,Hours vary by local health entity; call ahead,floyd|healthcare|public-health|reentry|Medicaid,Public health services|Immunizations|Community health navigation|Medicaid enrollment referrals|Sliding-fee care referrals,Floyd,Floyd,single,accepts_criminal_record
