id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage
87,Native Health — Phoenix,healthcare,Phoenix / Maricopa County,"Native Health provides culturally competent primary care, behavioral health, and wellness programs for Native and non-Native families in Maricopa County including justice-involved adults through sliding-fee and AHCCCS services at the Phoenix clinic.","Native Health ofrece atención primaria culturalmente competente, salud conductual y programas de bienestar para familias nativas y no nativas en el condado Maricopa incluidos adultos con antecedentes penales.",4041 N Central Avenue,Phoenix,602-279-5262,,https://www.nativehealth.org,Maricopa County patients; AHCCCS and sliding fee; open to all community members.,Pacientes del condado Maricopa; AHCCCS y tarifa móvil; abierto a todos los miembros de la comunidad.,Call 602-279-5262; multiple Phoenix locations.,Llame al 602-279-5262; múltiples ubicaciones en Phoenix.,Clinic Monday–Friday,phoenix|maricopa|healthcare|native|behavioral-health|reentry,Primary care|Behavioral health|Wellness programs|Sliding-fee care|Culturally competent care,Maricopa,Maricopa,single
88,La Paz Regional Hospital — Parker,healthcare,Parker / La Paz County,"La Paz Regional Hospital serves La Paz County with emergency, inpatient, and outpatient care and financial assistance for uninsured patients including justice-involved adults returning to the Colorado River communities.","La Paz Regional Hospital sirve al condado La Paz con atención de emergencia, hospitalaria y ambulatoria y asistencia financiera para pacientes sin seguro incluidos adultos con antecedentes penales.",1200 W Mohave Road,Parker,928-669-2211,,https://www.lapazhospital.org,La Paz County patients; financial assistance available; AHCCCS accepted.,Pacientes del condado La Paz; asistencia financiera disponible; AHCCCS aceptado.,Call 928-669-2211; emergency 24/7.,Llame al 928-669-2211; emergencias 24/7.,Emergency 24/7,parker|la-paz|healthcare|hospital|rural|reentry,Emergency care|Inpatient services|Outpatient clinics|Financial assistance|Discharge planning,La Paz,La Paz,single
89,Hope Lives — Peer Recovery Center,peer-support,Prescott / Yavapai County,"Hope Lives operates a peer recovery community center in Prescott offering drop-in support, recovery meetings, and navigation to Spectrum Healthcare and West Yavapai Guidance Clinic for justice-involved members in Yavapai County.",Hope Lives opera un centro comunitario de recuperación entre pares en Prescott ofreciendo apoyo sin cita y navegación a Spectrum Healthcare para miembros con antecedentes penales en el condado Yavapai.,800 W Gurley Street,Prescott,928-515-1038,,https://www.hopelivesaz.org,Adults in recovery in Yavapai County; justice-involved peers welcome.,Adultos en recuperación en el condado Yavapai; pares con antecedentes penales bienvenidos.,Call 928-515-1038; drop-in hours on website.,Llame al 928-515-1038; horas sin cita en el sitio web.,Drop-in center hours vary,prescott|yavapai|peer-support|recovery|reentry,Peer recovery center|Drop-in support|Recovery meetings|Treatment navigation|Community building,Yavapai,Yavapai,single
90,Navajo County Public Health Services District,healthcare,Holbrook / Navajo County,"Navajo County Public Health Services District connects rural Navajo, Apache, and northern Gila county residents including justice-involved adults to public health programs, immunizations, and referrals to North Country HealthCare and regional providers.",El Distrito de Servicios de Salud Pública del condado Navajo conecta a residentes rurales incluidos adultos con antecedentes penales con programas de salud pública e inmunizaciones y referencias a North Country HealthCare.,117 E Buffalo Street,Holbrook,928-524-4750,,https://www.navajocountyaz.gov,Navajo County residents; public health programs; rural health navigation.,Residentes del condado Navajo; programas de salud pública; navegación de salud rural.,Call 928-524-4750; pairs with ARIZONA@WORK Holbrook and Navajo County DES.,Llame al 928-524-4750; se vincula con ARIZONA@WORK Holbrook.,Monday–Friday business hours,holbrook|navajo|healthcare|public-health|rural|reentry,Public health programs|Immunizations|Health education|Rural referrals|Emergency preparedness,Navajo,Navajo,single
91,Pinal County Public Health — Casa Grande,healthcare,Casa Grande / Pinal County,"Pinal County Public Health connects residents including justice-involved adults to immunizations, WIC, and referrals to regional FQHC clinics and ARIZONA@WORK Pinal for health and employment services in central Arizona.","Salud Pública del condado Pinal conecta a residentes incluidos adultos con antecedentes penales con inmunizaciones, WIC y referencias a clínicas FQHC regionales y ARIZONA@WORK Pinal.",1000 N Arizola Road,Casa Grande,520-836-3566,,https://www.pinalcountyaz.gov,Pinal County residents; public health and WIC services.,Residentes del condado Pinal; servicios de salud pública y WIC.,Call 520-836-3566; pairs with Adelante Healthcare Pinal and DES Casa Grande.,Llame al 520-836-3566.,Monday–Friday business hours,casa-grande|pinal|healthcare|public-health|WIC|reentry,Immunizations|WIC|Public health referrals|Health education|Regional provider navigation,Pinal,Pinal,single
92,U.S. VETS — Prescott,veterans,Prescott / Yavapai County,"U.S. VETS Prescott provides transitional housing, case management, and employment support for homeless veterans in Yavapai County including justice-involved veterans through VA benefits coordination and ARIZONA@WORK referrals.","U.S. VETS Prescott ofrece vivienda transicional, manejo de casos y apoyo de empleo para veteranos sin hogar en el condado Yavapai incluidos veteranos con antecedentes penales.",1040 Whipple Street,Prescott,928-583-1304,,https://www.usvetsinc.org,Homeless veterans in Yavapai County; DD-214 or veteran status required.,Veteranos sin hogar en el condado Yavapai; se requiere DD-214 o estatus de veterano.,Call 928-583-1304; coordinate with Yavapai County CVSO.,Llame al 928-583-1304; coordine con CVSO del condado Yavapai.,Residential 24/7; office Monday–Friday,prescott|yavapai|veterans|housing|transitional|reentry,Veteran transitional housing|Case management|VA benefits navigation|Employment support|Permanent housing planning,Yavapai,Yavapai,single
93,Goodwill of Southern Arizona — Tucson,employment,Tucson / Pima County,"Goodwill of Southern Arizona connects Pima County job seekers including fair-chance hires to career centers, thrift social enterprise jobs, and digital skills training through the Tucson career hub.",Goodwill del Sur de Arizona conecta buscadores de empleo del condado Pima incluidas contrataciones de segunda oportunidad con centros de carrera y capacitación en habilidades digitales.,1940 E Broadway Boulevard,Tucson,520-623-5174,,https://www.goodwillsouthernaz.org,Pima County job seekers including justice-involved individuals.,Buscadores de empleo del condado Pima incluidas personas con antecedentes penales.,Call 520-623-5174; career center on Broadway; register at arizonaatwork.com.,Llame al 520-623-5174; centro de carrera en Broadway.,Career center Monday–Friday,tucson|pima|employment|goodwill|fair-chance|reentry,Career coaching|Social enterprise jobs|Digital skills|Employer connections|WIOA referrals,Pima,Pima,single
94,AWEE — Tucson Career Center,employment,Tucson / Pima County,AWEE's Tucson career center provides employment training and job placement for Pima County adults including justice-involved participants through specialized reentry employment tracks and DES referrals.,El centro de carrera AWEE de Tucson ofrece capacitación laboral y colocación de empleo para adultos del condado Pima incluidos participantes con antecedentes penales a través de rutas especializadas de empleo de reinserción.,320 N Commerce Park Loop,Tucson,520-622-4900,,https://www.awee.org,Pima County adults seeking employment; justice-involved tracks available.,Adultos del condado Pima que buscan empleo; rutas para personas con antecedentes penales disponibles.,Call 520-622-4900; near Pima County One-Stop.,Llame al 520-622-4900; cerca del One-Stop del condado Pima.,Monday–Friday business hours,tucson|pima|employment|women|fair-chance|reentry,Career training|Job placement|Justice-involved employment track|Interview preparation|DES coordination,Pima,Pima,single
95,St. Vincent de Paul — Phoenix,basic-needs,Phoenix / Maricopa County,"Society of St. Vincent de Paul Phoenix provides food boxes, rent and utility assistance, and furniture for low-income Maricopa County families including returning citizens through parish-based caseworker visits and the main dining room.","La Sociedad de San Vicente de Paul Phoenix ofrece cajas de alimentos, asistencia de renta y servicios públicos y muebles para familias de bajos ingresos del condado Maricopa incluidos ciudadanos que regresan.",420 W Watkins Road,Phoenix,602-261-6886,,https://www.stvincentdepaul.net,Low-income Maricopa County households; home visits by caseworkers; justice-involved families per policy.,Hogares de bajos ingresos del condado Maricopa; visitas domiciliarias; familias con antecedentes penales según política.,Call 602-261-6886; dining room meals daily; financial assistance by caseworker referral.,Llame al 602-261-6886; comidas diarias en comedor.,Dining room daily; office Monday–Friday,phoenix|maricopa|basic-needs|food|rent-assistance|reentry,Food boxes|Rent assistance|Utility assistance|Furniture|Dining room meals,Maricopa,Maricopa,single
96,Copper Basin Medical Center — Globe,healthcare,Globe / Gila County,"Copper Basin Medical Center is Gila County's community hospital providing emergency, inpatient, and outpatient care with financial assistance for uninsured patients including justice-involved adults returning to rural central Arizona.","Copper Basin Medical Center es el hospital comunitario del condado Gila que ofrece atención de emergencia, hospitalaria y ambulatoria con asistencia financiera para pacientes sin seguro incluidos adultos con antecedentes penales.",5880 S Hospital Drive,Globe,928-425-3261,,https://www.copperbasinmedical.com,Gila County patients; financial assistance available; AHCCCS accepted.,Pacientes del condado Gila; asistencia financiera disponible; AHCCCS aceptado.,Call 928-425-3261; emergency 24/7; pairs with Gila County DES and ARIZONA@WORK Globe.,Llame al 928-425-3261; emergencias 24/7.,Emergency 24/7,globe|gila|healthcare|hospital|rural|reentry,Emergency care|Inpatient services|Outpatient clinics|Financial assistance|Discharge planning,Gila,Gila,single
97,Little Colorado Medical Center — Winslow,healthcare,Winslow / Navajo County,Little Colorado Medical Center serves Navajo County with emergency and outpatient care and financial counseling for uninsured and justice-involved patients in the Winslow and Holbrook region of northeastern Arizona.,Little Colorado Medical Center sirve al condado Navajo con atención de emergencia y ambulatoria y consejería financiera para pacientes sin seguro y con antecedentes penales en la región de Winslow y Holbrook.,1501 N Williamson Avenue,Winslow,928-289-4691,,https://www.lcmcaz.org,Navajo County patients; financial assistance available.,Pacientes del condado Navajo; asistencia financiera disponible.,Call 928-289-4691; emergency 24/7; pairs with North Country HealthCare and ARIZONA@WORK Holbrook.,Llame al 928-289-4691; emergencias 24/7.,Emergency 24/7,winslow|navajo|healthcare|hospital|rural|reentry,Emergency care|Outpatient services|Financial counseling|Rural health services|Discharge planning,Navajo,Navajo,single
98,ADCRR — Phoenix Community Corrections Field Office,probation-parole,Phoenix / Maricopa County,"The ADCRR Phoenix Community Corrections field office supervises parolees and probationers in central Maricopa County, coordinating compliance reporting and referrals to St. Joseph the Worker, Community Bridges, and ARIZONA@WORK for justice-involved adults under state supervision.","La oficina de campo de Correcciones Comunitarias de ADCRR en Phoenix supervisa personas en libertad condicional y probatoria en el centro del condado Maricopa, coordinando informes de cumplimiento y referencias a aliados de reinserción.",1601 W Jefferson Street,Phoenix,602-542-5535,,https://corrections.az.gov/adcr/community-corrections,Adults under ADCRR parole or community supervision in Maricopa County; report to assigned officer.,Adultos bajo libertad condicional o supervisión comunitaria de ADCRR en el condado Maricopa; reporte al oficial asignado.,Call 602-542-5535; not a walk-in benefits or housing office; ask officer about local reentry referrals.,Llame al 602-542-5535; no es oficina de beneficios o vivienda; pregunte al oficial sobre referencias locales.,Monday–Friday business hours,phoenix|maricopa|probation-parole|ADCRR|reentry,Parole supervision|Community corrections reporting|Treatment referrals|Employment coordination|Reentry partner linkage,Maricopa,Maricopa,single
99,ADCRR — Tucson Community Corrections Field Office,probation-parole,Tucson / Pima County,"The ADCRR Tucson Community Corrections field office supervises parolees and probationers in Pima County, connecting supervisees to CODAC, Primavera, Pima County One-Stop, and El Rio Health as conditions of release.","La oficina de campo de Correcciones Comunitarias de ADCRR en Tucson supervisa personas en libertad condicional y probatoria en el condado Pima, conectando supervisados con CODAC, Primavera y Pima County One-Stop.",3434 E 22nd Street,Tucson,520-514-3400,,https://corrections.az.gov/adcr/community-corrections,Adults under ADCRR parole or community supervision in Pima County; report to assigned officer.,Adultos bajo libertad condicional o supervisión comunitaria de ADCRR en el condado Pima; reporte al oficial asignado.,Call 520-514-3400; coordinate through assigned officer for reentry referrals.,Llame al 520-514-3400; coordine a través del oficial asignado.,Monday–Friday business hours,tucson|pima|probation-parole|ADCRR|reentry,Parole supervision|Community corrections reporting|Treatment referrals|Employment coordination|Reentry partner linkage,Pima,Pima,single
100,Maricopa County Adult Probation,probation-parole,Phoenix / Maricopa County,"Maricopa County Adult Probation supervises county probationers through field offices across the Phoenix metro, connecting clients to local treatment, employment, and housing partners as court-ordered conditions—not a benefits or emergency shelter intake center.","La Probatoria de Adultos del condado Maricopa supervisa a personas en probatoria del condado a través de oficinas de campo en el metro Phoenix, conectando clientes con tratamiento, empleo y vivienda según órdenes judiciales.",702 W Madison Street,Phoenix,602-372-0300,,https://www.maricopa.gov/Adult-Probation,Adults under Maricopa County adult probation; report to assigned probation officer.,Adultos bajo probatoria de adultos del condado Maricopa; reporte al oficial de probatoria asignado.,Call 602-372-0300; find field office at maricopa.gov; distinct from ADCRR state parole.,Llame al 602-372-0300; encuentre oficina de campo en maricopa.gov; distinto de libertad condicional estatal ADCRR.,Field offices Monday–Friday,phoenix|maricopa|probation-parole|county|reentry,County probation supervision|Court-ordered treatment referrals|Employment compliance|Community reporting|Local reentry coordination,Maricopa,Maricopa,single
101,Pima County Adult Probation,probation-parole,Tucson / Pima County,"Pima County Adult Probation supervises county probationers from the Tucson headquarters and regional field offices, coordinating referrals to CODAC, Primavera, and Southern Arizona Legal Aid for justice-involved adults under county court supervision.","La Probatoria de Adultos del condado Pima supervisa a personas en probatoria del condado desde la sede de Tucson, coordinando referencias a CODAC, Primavera y Southern Arizona Legal Aid.",240 N Stone Avenue,Tucson,520-724-5500,,https://www.pima.gov/Adult-Probation,Adults under Pima County adult probation; report to assigned probation officer.,Adultos bajo probatoria de adultos del condado Pima; reporte al oficial de probatoria asignado.,Call 520-724-5500; main office on Stone Avenue; distinct from ADCRR state parole.,Llame al 520-724-5500; oficina principal en Stone Avenue.,Monday–Friday business hours,tucson|pima|probation-parole|county|reentry,County probation supervision|Court-ordered referrals|Treatment compliance|Employment reporting|Reentry partner coordination,Pima,Pima,single
102,Maricopa Community Colleges — Adult Education,education,Phoenix / Maricopa County,"Maricopa Community Colleges Adult Education provides free GED and High School Equivalency preparation, English language classes, and citizenship instruction at campuses across Maricopa County for returning citizens rebuilding credentials for ARIZONA@WORK and employer requirements.","Maricopa Community Colleges Educación para Adultos ofrece preparación GED y equivalencia de secundaria gratuita, clases de inglés e instrucción de ciudadanía en campus del condado Maricopa para ciudadanos que regresan que reconstruyen credenciales.",2411 W 14th Street,Tempe,480-517-8540,,https://www.maricopa.edu/adult-education,Maricopa County adults age 16+; free HSE classes; orientation required.,Adultos del condado Maricopa de 16+ años; clases HSE gratuitas; se requiere orientación.,Call 480-517-8540; classes at multiple MCCCD campuses; HSE test fees separate.,Llame al 480-517-8540; clases en múltiples campus MCCCD.,Class schedules vary by campus,tempe|maricopa|education|GED|ESL|reentry,GED preparation|High School Equivalency|English language classes|Citizenship instruction|Career pathway referrals,Maricopa,Maricopa,single
103,Rio Salado College — Adult Basic Education,education,Phoenix / Maricopa County,"Rio Salado College Adult Basic Education offers free GED preparation, English language learning, and college bridge courses at locations across Maricopa County for justice-involved adults including students referred from Maricopa County jails and ADCRR reentry programs.","Rio Salado College Educación Básica para Adultos ofrece preparación GED gratuita, aprendizaje del idioma inglés y cursos puente universitarios en ubicaciones del condado Maricopa para adultos con antecedentes penales.",2323 West 14th Street,Tempe,480-517-8110,,https://www.riosalado.edu,Maricopa County adults age 16+; free ABE and GED classes for eligible students.,Adultos del condado Maricopa de 16+ años; clases ABE y GED gratuitas para estudiantes elegibles.,Call 480-517-8110; multiple valley locations; pairs with ARIZONA@WORK Phoenix.,Llame al 480-517-8110; múltiples ubicaciones en el valle.,Class schedules vary by site,tempe|maricopa|education|GED|ABE|reentry,GED preparation|Adult Basic Education|English language learning|College bridge courses|Workforce referrals,Maricopa,Maricopa,single
104,Pima Community College — Adult Basic Education,education,Tucson / Pima County,"Pima Community College Adult Basic Education offers free GED preparation and English language classes for Pima County adults including justice-involved students at Desert Vista and other Tucson campuses, with referrals from Pima County Jail education programs.",Pima Community College Educación Básica para Adultos ofrece preparación GED gratuita y clases de inglés para adultos del condado Pima incluidos estudiantes con antecedentes penales en campus de Tucson.,4905 East Broadway Boulevard,Tucson,520-206-7330,,https://www.pima.edu,Pima County adults age 16+; free ABE and GED for qualifying students.,Adultos del condado Pima de 16+ años; ABE y GED gratuitos para estudiantes que califiquen.,Call 520-206-7330; Desert Vista campus main ABE site; pairs with Pima County One-Stop.,Llame al 520-206-7330; campus Desert Vista sitio principal de ABE.,Class schedules vary,tucson|pima|education|GED|ABE|reentry,GED preparation|Adult Basic Education|English language learning|College transition|Workforce referrals,Pima,Pima,single
105,Yavapai College — Adult Basic Education,education,Prescott / Yavapai County,"Yavapai College Adult Basic Education provides free GED and High School Equivalency preparation for adults in Yavapai County including justice-involved residents at Prescott and Verde Valley campuses, with connections to ARIZONA@WORK and West Yavapai Guidance Clinic.",Yavapai College Educación Básica para Adultos ofrece preparación GED y equivalencia de secundaria gratuita para adultos en el condado Yavapai incluidos residentes con antecedentes penales.,1100 East Sheldon Street,Prescott,928-717-7747,,https://www.yc.edu,Yavapai County adults age 16+; free HSE preparation.,Adultos del condado Yavapai de 16+ años; preparación HSE gratuita.,Call 928-717-7747; Prescott and Clarkdale campuses; pairs with ARIZONA@WORK Prescott.,Llame al 928-717-7747; campus Prescott y Clarkdale.,Class schedules vary,prescott|yavapai|education|GED|reentry,GED preparation|High School Equivalency|Adult education|Workforce referrals,Yavapai,Yavapai,single
106,Maricopa County Veterans Service Office,veterans,Phoenix / Maricopa County,"The Maricopa County Veterans Service Office helps veterans and families file VA disability claims, education benefits, and emergency assistance referrals through accredited benefits counselors at the downtown Phoenix office.","La Oficina de Servicios para Veteranos del condado Maricopa ayuda a veteranos y familias a presentar reclamos de discapacidad VA, beneficios educativos y referencias de asistencia de emergencia.",222 N Central Avenue,Phoenix,602-506-7373,,https://www.maricopa.gov/veterans,Maricopa County veterans and eligible family members; DD-214 or service records helpful.,Veteranos del condado Maricopa y familiares elegibles; DD-214 o registros de servicio útiles.,Call 602-506-7373; appointment recommended; pairs with MANA House and Arizona DVS.,Llame al 602-506-7373; cita recomendada.,Monday–Friday business hours,phoenix|maricopa|veterans|CVSO|VA-benefits|reentry,VA disability claims|Education benefits counseling|Emergency assistance referrals|Benefits appeals help|DD-214 guidance,Maricopa,Maricopa,single
107,Pima County Veterans Service Office,veterans,Tucson / Pima County,"The Pima County Veterans Service Office provides accredited VA benefits counseling, disability claims assistance, and referrals to veteran housing and employment partners for justice-involved veterans in Tucson.","La Oficina de Servicios para Veteranos del condado Pima ofrece consejería acreditada de beneficios VA, asistencia con reclamos de discapacidad y referencias a aliados de vivienda y empleo para veteranos.",3550 N Oracle Road,Tucson,520-724-8226,,https://www.pima.gov/veterans,Pima County veterans and eligible family members.,Veteranos del condado Pima y familiares elegibles.,Call 520-724-8226; Oracle Road office; pairs with Pima County One-Stop veteran staff.,Llame al 520-724-8226; oficina Oracle Road.,Monday–Friday business hours,tucson|pima|veterans|CVSO|VA-benefits|reentry,VA benefits counseling|Disability claims|Education benefits|Housing referrals|Employment referrals,Pima,Pima,single
108,Valley Metro — Reduced Fare & ADA Paratransit,transportation,Phoenix / Maricopa County,"Valley Metro provides public transit, reduced fares for seniors and people with disabilities, and ADA paratransit (Dial-a-Ride) across Maricopa County helping justice-involved adults reach probation appointments, ARIZONA@WORK, and medical visits.","Valley Metro ofrece transporte público, tarifas reducidas para adultos mayores y personas con discapacidades y paratransporte ADA en el condado Maricopa ayudando a adultos con antecedentes penales a llegar a citas de probatoria y ARIZONA@WORK.",302 N 1st Avenue,Phoenix,602-253-5000,,https://www.valleymetro.org,Maricopa County transit riders; reduced fare and ADA paratransit require eligibility application.,Pasajeros de tránsito del condado Maricopa; tarifa reducida y paratransporte ADA requieren solicitud de elegibilidad.,Call 602-253-5000; apply for ADA paratransit at valleymetro.org; reduced fare ID at office.,Llame al 602-253-5000; solicite paratransporte ADA en valleymetro.org.,Customer service Monday–Friday,phoenix|maricopa|transportation|transit|ADA|reentry,Public bus and light rail|Reduced fare programs|ADA paratransit|Trip planning|Regional transit passes,Maricopa,Maricopa,single
109,Community Legal Services — Mesa Office,legal-aid,Mesa / Maricopa County,"Community Legal Services Mesa office provides free civil legal aid to low-income east valley residents including housing, public benefits, and record relief matters for justice-involved clients in Maricopa County—not criminal defense.","La oficina Mesa de Community Legal Services brinda asistencia legal civil gratuita a residentes de bajos ingresos del valle este incluyendo vivienda, beneficios públicos y alivio de antecedentes.",714 West Southern Avenue,Mesa,1-800-852-9075,,https://www.clsaz.org,Low-income Maricopa County residents; LSC income limits; civil matters only.,Residentes de bajos ingresos del condado Maricopa; límites de ingresos LSC; solo asuntos civiles.,Apply at clsaz.org or call 1-800-852-9075; east valley satellite office.,Solicite en clsaz.org o llame al 1-800-852-9075.,Monday–Friday business hours,mesa|maricopa|legal-aid|low-income|reentry,Housing legal aid|Benefits advocacy|Record relief guidance|Eviction defense|Regional intake,Maricopa,Maricopa,single
110,Community Legal Services — West Valley Office,legal-aid,Glendale / Maricopa County,"The Community Legal Services West Valley office serves low-income residents of west Maricopa County with civil legal aid including eviction defense, public benefits appeals, and record relief guidance for returning citizens.",La oficina CLS del Valle del Oeste sirve a residentes de bajos ingresos del oeste del condado Maricopa con asistencia legal civil incluyendo defensa contra desalojo y apelaciones de beneficios públicos.,9201 W Thomas Road,Glendale,623-516-0213,,https://www.clsaz.org,Low-income west Maricopa County residents with civil legal problems; LSC income limits apply.,Residentes de bajos ingresos del oeste del condado Maricopa con problemas legales civiles.,Call 623-516-0213 or statewide 1-800-852-9075; apply at clsaz.org.,Llame al 623-516-0213 o estatal 1-800-852-9075.,Intake Monday–Friday,glendale|maricopa|legal-aid|low-income|reentry,Civil legal representation|Eviction defense|Benefits appeals|Set-aside guidance|Family law assistance,Maricopa,Maricopa,single
111,Community Legal Services — Yuma Office,legal-aid,Yuma / Yuma County,"The Community Legal Services Yuma office provides free civil legal aid to low-income Yuma County residents including agricultural workers and justice-involved clients with housing, benefits, and family law needs.",La oficina CLS de Yuma brinda asistencia legal civil gratuita a residentes de bajos ingresos del condado Yuma incluidos trabajadores agrícolas y clientes con antecedentes penales.,2650 W 8th Street,Yuma,928-782-0676,,https://www.clsaz.org,Low-income Yuma County residents with civil legal problems; LSC income limits apply.,Residentes de bajos ingresos del condado Yuma con problemas legales civiles.,Call 928-782-0676 or statewide 1-800-852-9075; bilingual intake available.,Llame al 928-782-0676 o estatal 1-800-852-9075; admisión bilingüe disponible.,Intake Monday–Friday,yuma|legal-aid|low-income|bilingual|reentry,Civil legal representation|Housing legal aid|Benefits advocacy|Family law|Bilingual services,Yuma,Yuma,single
112,Arizona Recovered Citizens United,peer-support,Phoenix / Maricopa County,"Arizona Recovered Citizens United organizes peer support, civic engagement, and reentry navigation for formerly incarcerated Arizonans in Maricopa County through mutual aid networks and partnerships with Arizona Transformation Project.","Arizona Recovered Citizens United organiza apoyo entre pares, participación cívica y navegación de reinserción para arizonenses anteriormente encarcelados en el condado Maricopa.",424 S 2nd Avenue,Phoenix,602-254-2220,,https://www.arizonarecoveredcitizens.org,Formerly incarcerated Arizonans and allies; peer-led organization.,Arizonenses anteriormente encarcelados y aliados; organización dirigida por pares.,Contact through arizonarecoveredcitizens.org; pairs with peer recovery centers.,Contacte a través de arizonarecoveredcitizens.org.,Meeting schedules vary,phoenix|maricopa|peer-support|advocacy|reentry|reentry-organizations,Peer support networks|Civic engagement|Reentry navigation|Mutual aid|Policy advocacy,Maricopa,Maricopa,single
113,Mohave County Peer Support Center,peer-support,Kingman / Mohave County,"Mohave County behavioral health peer support services connect justice-involved adults in rural Mohave County to certified peer specialists, recovery groups, and referrals to West Yavapai Guidance Clinic satellite and Kingman Regional Medical Center.",Los servicios de apoyo entre pares de salud conductual del condado Mohave conectan a adultos con antecedentes penales en el condado rural Mohave con especialistas certificados entre pares y grupos de recuperación.,1040 Kino Avenue,Kingman,928-753-0714,,https://www.mohavecounty.us,Mohave County adults in behavioral health recovery; AHCCCS peer services through RBHA.,Adultos del condado Mohave en recuperación de salud conductual; servicios entre pares AHCCCS a través de RBHA.,Coordinate through Mohave County DES behavioral health referral; call 928-753-0714.,Coordine a través de referencia de salud conductual DES del condado Mohave.,Monday–Friday business hours,kingman|mohave|peer-support|rural|recovery|reentry,Certified peer specialists|Recovery groups|Behavioral health navigation|Rural peer support|Treatment referrals,Mohave,Mohave,single
114,Coconino County Peer Support Services,peer-support,Flagstaff / Coconino County,Coconino County Health and Human Services peer support programs connect justice-involved adults in Flagstaff and rural northern Arizona to recovery coaching and North Country HealthCare behavioral health follow-up.,Los programas de apoyo entre pares de Salud y Servicios Humanos del condado Coconino conectan a adultos con antecedentes penales en Flagstaff y el norte rural de Arizona con coaching de recuperación.,2625 N King Street,Flagstaff,928-679-7272,,https://www.coconino.az.gov,Coconino County adults in behavioral health recovery; peer services through AHCCCS RBHA.,Adultos del condado Coconino en recuperación de salud conductual; servicios entre pares a través de RBHA AHCCCS.,Call 928-679-7272; pairs with North Country HealthCare and ARIZONA@WORK Flagstaff.,Llame al 928-679-7272; se vincula con North Country HealthCare.,Monday–Friday business hours,flagstaff|coconino|peer-support|rural|recovery|reentry,Peer recovery coaching|Behavioral health navigation|Rural support groups|Treatment referrals|Community wellness,Coconino,Coconino,single
115,Reentry Coalition of Pima County,reentry-organizations,Tucson / Pima County,"The Reentry Coalition of Pima County coordinates cross-agency reentry planning among corrections, behavioral health, workforce, and legal partners serving justice-involved adults returning to Tucson and eastern Pima County.","La Coalición de Reinserción del condado Pima coordina la planificación de reinserción entre agencias de correcciones, salud conductual, fuerza laboral y aliados legales que sirven a adultos con antecedentes penales que regresan a Tucson.",3830 E Bellevue Street,Tucson,520-323-1708,,https://www.ourfamilyservices.org,Justice-involved adults and reentry service providers in Pima County; coalition referrals through partner agencies.,Adultos con antecedentes penales y proveedores de servicios de reinserción en el condado Pima; referencias a través de agencias aliadas.,Contact through Our Family Services reentry navigation; coalition partner network.,Contacte a través de navegación de reinserción de Our Family Services.,Coalition meetings monthly,tucson|pima|reentry|coalition|coordination|reentry-organizations,Cross-agency coordination|Reentry navigation|Partner referrals|Systems planning|Community reentry network,Pima,Pima,single
116,Sunrise Community — Reentry Employment,employment,Tucson / Pima County,Sunrise Community provides employment services and day programs for adults with disabilities in Pima County including justice-involved individuals who qualify for vocational supports through DES and RSA referrals.,Sunrise Community ofrece servicios de empleo y programas diurnos para adultos con discapacidades en el condado Pima incluidas personas con antecedentes penales que califican para apoyos vocacionales.,300 N Commerce Park Loop,Tucson,520-795-0727,,https://www.sunrisecommunity.org,Adults with developmental or intellectual disabilities in Pima County; VR and DES referrals.,Adultos con discapacidades del desarrollo o intelectuales en el condado Pima; referencias VR y DES.,Call 520-795-0727; near Pima County One-Stop; coordinate with RSA counselor.,Llame al 520-795-0727; cerca del One-Stop del condado Pima.,Monday–Friday business hours,tucson|pima|employment|disability|vocational|reentry,Vocational day programs|Supported employment|Job coaching|DES coordination|RSA referrals,Pima,Pima,single
117,Yavapai County Veterans Service Office,veterans,Prescott / Yavapai County,"The Yavapai County Veterans Service Office provides VA benefits counseling and emergency assistance referrals for veterans in Prescott, Prescott Valley, and Verde Valley including justice-involved veterans.",La Oficina de Servicios para Veteranos del condado Yavapai ofrece consejería de beneficios VA y referencias de asistencia de emergencia para veteranos en Prescott y el Valle de Verde.,1015 Fair Street,Prescott,928-771-3280,,https://www.yavapaiaz.gov,Yavapai County veterans and eligible family members.,Veteranos del condado Yavapai y familiares elegibles.,Call 928-771-3280; Fair Street office; pairs with U.S. VETS Prescott.,Llame al 928-771-3280; oficina Fair Street.,Monday–Friday business hours,prescott|yavapai|veterans|CVSO|VA-benefits|reentry,VA benefits counseling|Disability claims|Emergency assistance referrals|Education benefits|Employment preference guidance,Yavapai,Yavapai,single
