id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
209,Region 3 Mental Health Services — Tupelo Satellite,healthcare,Booneville / Prentiss County,"Region 3 Mental Health Services — Tupelo Satellite serves justice-involved adults and families rebuilding stability after incarceration in Prentiss, Tishomingo, and Alcorn counties. Region 3 Mental Health Services serves Prentiss, Tishomingo, and northeast Mississippi counties with outpatient mental health and substance use treatment for justice-involved adults including those released to rural communities after MDOC custody. Services are available on a sliding fee or Medicaid basis for eligible patients; bring ID and release paperwork when establishing care after incarceration. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Region 3 Mental Health Services — Tupelo Satellite sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Prentiss, Tishomingo y Alcorn. Los servicios están disponibles con tarifa móvil o Medicaid para pacientes elegibles; lleve identificación y documentos de liberación al establecer atención después de la encarcelación. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",505 West Church Street,Booneville,662-728-6222,,https://www.region3mhs.com,Region 3 service area residents; Medicaid and sliding-fee accepted.,Residentes del área de servicio Region 3; se aceptan Medicaid y tarifa móvil.,Call 662-728-6222 for intake; pairs with Region II Mental Health Tupelo and WIN Job Center Tupelo.,Llame al 662-728-6222 para admisión; se vincula con Region II Mental Health Tupelo y WIN Job Center Tupelo.,Monday–Friday clinic hours,booneville|prentiss|healthcare|mental-health|reentry,Substance use treatment|Crisis services|Reentry navigation|Probation and parole supervision,Prentiss,Prentiss|Tishomingo|Alcorn,multi,accepts_criminal_record
210,Mississippi WIN Job Center — Laurel,employment,Laurel / Jones County,"Mississippi WIN Job Center — Laurel serves justice-involved adults and families rebuilding stability after incarceration in Jones, Wayne, Greene, and Jasper counties. The Laurel WIN Job Center connects Jones County and south Mississippi job seekers including justice-involved adults to WIOA training, resume assistance, and fair-chance employment navigation. Staff coordinate with Region 9 Mental Health and county MDHS offices. Staff help justice-involved job seekers build work history, remove record-related barriers, and connect to fair-chance employers in the region. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Mississippi WIN Job Center — Laurel sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Jones, Wayne, Greene y Jasper. El personal ayuda a quienes buscan empleo con antecedentes penales a construir historial laboral, reducir barreras por antecedentes y conectarse con empleadores de segunda oportunidad. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",917 North 16th Avenue,Laurel,601-428-7711,,https://msworks.ms.gov,Open to Jones County job seekers including justice-involved individuals; core services free.,Abierto a buscadores de empleo del condado Jones incluidas personas con antecedentes penales; servicios básicos gratuitos.,Register at msworks.ms.gov; call 601-428-7711; pairs with Region 9 Mental Health.,Regístrese en msworks.ms.gov; llame al 601-428-7711; se vincula con Region 9 Mental Health.,Monday–Friday business hours,laurel|jones|employment|WIN|WIOA|reentry,Job readiness training|Workforce development|Employment assistance|Career workshops,Jones,Jones|Wayne|Greene|Jasper,multi,accepts_criminal_record
211,Mississippi WIN Job Center — McComb,employment,McComb / Pike County,"Mississippi WIN Job Center — McComb serves justice-involved adults and families rebuilding stability after incarceration in Pike, Walthall, Amite, and Wilkinson counties. The McComb WIN Job Center connects southwest Mississippi job seekers including justice-involved adults to WIOA training, resume assistance, and fair-chance employer navigation in Pike, Walthall, and Amite counties. Staff help justice-involved job seekers build work history, remove record-related barriers, and connect to fair-chance employers in the region. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Mississippi WIN Job Center — McComb sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Pike, Walthall, Amite y Wilkinson. El personal ayuda a quienes buscan empleo con antecedentes penales a construir historial laboral, reducir barreras por antecedentes y conectarse con empleadores de segunda oportunidad. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1200 White Street,McComb,601-684-4011,,https://msworks.ms.gov,Open to Pike County and southwest Mississippi job seekers including justice-involved individuals.,Abierto a buscadores de empleo del condado Pike y suroeste de Mississippi incluidas personas con antecedentes penales.,Register at msworks.ms.gov; call 601-684-4011; pairs with Southwest Mississippi Regional Medical Center.,Regístrese en msworks.ms.gov; llame al 601-684-4011; se vincula con Southwest Mississippi Regional Medical Center.,Monday–Friday business hours,mccomb|pike|employment|WIN|WIOA|reentry,Job readiness training|Workforce development|Employment assistance,Pike,Pike|Walthall|Amite|Wilkinson,multi,accepts_criminal_record
212,Mississippi WIN Job Center — Southaven,employment,Southaven / DeSoto County,"Mississippi WIN Job Center — Southaven serves justice-involved adults and families rebuilding stability after incarceration in DeSoto, Marshall, and Tate counties. The Southaven WIN Job Center connects DeSoto County and north Mississippi metro job seekers including justice-involved adults to WIOA training, resume assistance, and fair-chance employment navigation near the Tennessee border. Staff help justice-involved job seekers build work history, remove record-related barriers, and connect to fair-chance employers in the region. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Mississippi WIN Job Center — Southaven sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados DeSoto, Marshall y Tate. El personal ayuda a quienes buscan empleo con antecedentes penales a construir historial laboral, reducir barreras por antecedentes y conectarse con empleadores de segunda oportunidad. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",7160 Hacks Cross Road,Olive Branch,662-895-4477,,https://msworks.ms.gov,Open to DeSoto County job seekers including justice-involved individuals; core services free.,Abierto a buscadores de empleo del condado DeSoto incluidas personas con antecedentes penales; servicios básicos gratuitos.,Register at msworks.ms.gov; call 662-895-4477; pairs with Communicare and MDOC Oxford field office.,Regístrese en msworks.ms.gov; llame al 662-895-4477; se vincula con Communicare y oficina MDOC Oxford.,Monday–Friday business hours,southaven|desoto|employment|WIN|WIOA|reentry,Job readiness training|Workforce development|Employment assistance|Career workshops,DeSoto,DeSoto|Marshall|Tate,multi,accepts_criminal_record
213,Mississippi WIN Job Center — Vicksburg,employment,Vicksburg / Warren County,"Mississippi WIN Job Center — Vicksburg serves justice-involved adults and families rebuilding stability after incarceration in Warren, Claiborne, Sharkey, and Issaquena counties. The Vicksburg WIN Job Center connects Warren County and central Mississippi job seekers including justice-involved adults to WIOA training, resume assistance, and fair-chance employment navigation along the Mississippi River corridor. Staff help justice-involved job seekers build work history, remove record-related barriers, and connect to fair-chance employers in the region. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Mississippi WIN Job Center — Vicksburg sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Warren, Claiborne, Sharkey y Issaquena. El personal ayuda a quienes buscan empleo con antecedentes penales a construir historial laboral, reducir barreras por antecedentes y conectarse con empleadores de segunda oportunidad. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1100 Washington Street,Vicksburg,601-638-3431,,https://msworks.ms.gov,Open to Warren County job seekers including justice-involved individuals; core services free.,Abierto a buscadores de empleo del condado Warren incluidas personas con antecedentes penales; servicios básicos gratuitos.,Register at msworks.ms.gov; call 601-638-3431; pairs with Warren County MDHS and Merit Health River Oaks.,Regístrese en msworks.ms.gov; llame al 601-638-3431; se vincula con MDHS del condado Warren.,Monday–Friday business hours,vicksburg|warren|employment|WIN|WIOA|reentry,Job readiness training|Workforce development|Employment assistance,Warren,Warren|Claiborne|Sharkey|Issaquena,multi,accepts_criminal_record
214,North Mississippi Rural Legal Services,legal-aid,Oxford / Lafayette County,"North Mississippi Rural Legal Services serves justice-involved adults and families rebuilding stability after incarceration in 6 Mississippi counties. North Mississippi Rural Legal Services provides free civil legal aid to low-income residents in north Mississippi counties including housing, public benefits, and family law assistance for justice-involved clients—not criminal defense representation. Representation is limited to civil legal matters—not active criminal cases. Income, household size, and offense type determine eligibility for record relief. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","North Mississippi Rural Legal Services ofrece asistencia legal civil gratuita o de bajo costo para residentes de bajos ingresos en 6 condados de Mississippi. Los abogados ayudan con sellado o eliminación de antecedentes, desalojos, beneficios y otros asuntos civiles—no casos penales activos. La representación se limita a asuntos legales civiles—no casos penales activos. Ingresos, tamaño del hogar y tipo de delito determinan la elegibilidad para alivio de antecedentes. Contacte la oficina para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1067 College Hill Road,Oxford,662-234-2917,,https://www.nmrls.org,Low-income north Mississippi residents with civil legal problems; LSC income limits apply.,Residentes de bajos ingresos del norte de Mississippi con problemas legales civiles; aplican límites de ingresos LSC.,"Call 662-234-2917 for intake; serves Lafayette, Marshall, Benton, and DeSoto counties.","Llame al 662-234-2917 para admisión; sirve Lafayette, Marshall, Benton y DeSoto.",Intake Monday–Friday business hours,oxford|legal-aid|low-income|rural|reentry,Civil legal representation|Housing legal aid|Benefits navigation|Expungement assistance,Lafayette,Lafayette|Marshall|Benton|DeSoto|Tippah|Tate,multi,accepts_criminal_record
215,Mississippi Volunteer Lawyers Project,legal-aid,Jackson / Hinds County,"Mississippi Volunteer Lawyers Project serves justice-involved adults and families rebuilding stability after incarceration in Hinds, Rankin, and Madison counties. Mississippi Volunteer Lawyers Project connects low-income Mississippians to pro bono civil attorneys for housing, benefits, and family law matters including limited record relief guidance—not criminal defense. Representation is limited to civil legal matters—not active criminal cases. Income, household size, and offense type determine eligibility for record relief. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Mississippi Volunteer Lawyers Project ofrece asistencia legal civil gratuita o de bajo costo para residentes de bajos ingresos en los condados Hinds, Rankin y Madison. Los abogados ayudan con sellado o eliminación de antecedentes, desalojos, beneficios y otros asuntos civiles—no casos penales activos. La representación se limita a asuntos legales civiles—no casos penales activos. Ingresos, tamaño del hogar y tipo de delito determinan la elegibilidad para alivio de antecedentes. Contacte la oficina para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",643 North State Street,Jackson,601-960-9577,,https://www.mvlp.org,Low-income Mississippi residents with civil legal needs; income screening required.,Residentes de Mississippi de bajos ingresos con necesidades legales civiles; se requiere evaluación de ingresos.,Apply at mvlp.org or call 601-960-9577; complements MCLS statewide intake.,Solicite en mvlp.org o llame al 601-960-9577.,Monday–Friday business hours,jackson|legal-aid|pro-bono|reentry|mississippi|hinds,Partner referrals|Housing legal help|Benefits navigation|Clinics,Hinds,Hinds|Rankin|Madison,multi,accepts_criminal_record
216,Region 15 Mental Health Services — Greenwood,substance-use-treatment,Greenwood / Leflore County,"Region 15 Mental Health Services — Greenwood serves justice-involved adults and families rebuilding stability after incarceration in Leflore, Carroll, Montgomery, and Grenada counties. Region 15 Mental Health Services provides outpatient mental health and substance use treatment for Leflore, Carroll, and central Delta counties including justice-involved adults referred by MDOC probation and drug courts. Medicaid and sliding-fee services available. Treatment may require assessment, insurance or Medicaid enrollment, and referral from courts or corrections for some beds—call intake to confirm openings. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Region 15 Mental Health Services — Greenwood sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Leflore, Carroll, Montgomery y Grenada. El tratamiento puede requerir evaluación, seguro o Medicaid y referencia de tribunales o correcciones para algunas plazas—llame a admisión para confirmar disponibilidad. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",611 West Washington Street,Greenwood,662-453-6211,,https://www.region15mhs.com,Region 15 service area residents; Medicaid and sliding-fee accepted.,Residentes del área de servicio Region 15; se aceptan Medicaid y tarifa móvil.,Call 662-453-6211 for intake; pairs with MCLS Greenwood and Delta Health Alliance.,Llame al 662-453-6211 para admisión; se vincula con MCLS Greenwood y Delta Health Alliance.,Monday–Friday clinic hours,greenwood|substance-use-treatment|mental-health|delta|reentry,Substance use treatment|Crisis services|Reentry navigation|Probation and parole supervision,Leflore,Leflore|Carroll|Montgomery|Grenada,multi,accepts_criminal_record|referral_required
217,Region 4 Mental Health Services — Batesville,substance-use-treatment,Batesville / Panola County,"Region 4 Mental Health Services — Batesville serves justice-involved adults and families rebuilding stability after incarceration in Panola, Tallahatchie, Quitman, and Yalobusha counties. Region 4 Mental Health Services provides outpatient psychiatric care and substance use treatment for Panola, Tallahatchie, and north Delta counties including justice-involved adults under MDOC supervision. Sliding-fee and Medicaid services support treatment after release. Treatment may require assessment, insurance or Medicaid enrollment, and referral from courts or corrections for some beds—call intake to confirm openings. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Region 4 Mental Health Services — Batesville sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Panola, Tallahatchie, Quitman y Yalobusha. El tratamiento puede requerir evaluación, seguro o Medicaid y referencia de tribunales o correcciones para algunas plazas—llame a admisión para confirmar disponibilidad. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",300 Highway 6 West,Batesville,662-563-4541,,https://www.region4mhs.com,Region 4 service area residents; Medicaid and sliding-fee accepted.,Residentes del área de servicio Region 4; se aceptan Medicaid y tarifa móvil.,Call 662-563-4541 for intake; pairs with WIN Job Center Oxford and Region 6 Mental Health.,Llame al 662-563-4541 para admisión; se vincula con WIN Job Center Oxford y Region 6 Mental Health.,Monday–Friday clinic hours,batesville|panola|substance-use-treatment|mental-health|reentry,Substance use treatment|Crisis services|Reentry navigation|Probation and parole supervision,Panola,Panola|Tallahatchie|Quitman|Yalobusha,multi,accepts_criminal_record|referral_required
218,Region 11 Mental Health Services — Poplarville,substance-use-treatment,Poplarville / Pearl River County,"Region 11 Mental Health Services — Poplarville serves justice-involved adults and families rebuilding stability after incarceration in Pearl River, Hancock, Stone, and George counties. Region 11 Mental Health Services provides outpatient mental health and substance use treatment for Pearl River, Hancock, and south Mississippi counties including justice-involved adults referred by MDOC probation. Medicaid and sliding-fee care accepted. Treatment may require assessment, insurance or Medicaid enrollment, and referral from courts or corrections for some beds—call intake to confirm openings. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Region 11 Mental Health Services — Poplarville sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Pearl River, Hancock, Stone y George. El tratamiento puede requerir evaluación, seguro o Medicaid y referencia de tribunales o correcciones para algunas plazas—llame a admisión para confirmar disponibilidad. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",157 Savannah Millard Drive,Poplarville,601-795-2453,,https://www.region11mhs.com,Region 11 service area residents; Medicaid and sliding-fee accepted.,Residentes del área de servicio Region 11; se aceptan Medicaid y tarifa móvil.,Call 601-795-2453 for intake; pairs with WIN Job Center Gulf Coast and Coastal Family Health Center.,Llame al 601-795-2453 para admisión; se vincula con WIN Job Center Gulf Coast y Coastal Family Health Center.,Monday–Friday clinic hours,poplarville|substance-use-treatment|mental-health|reentry|mississippi|pearl-river,Substance use treatment|Crisis services|Reentry navigation|Probation and parole supervision,Pearl River,Pearl River|Hancock|Stone|George,multi,accepts_criminal_record|referral_required
219,Mississippi Veterans Affairs — Hinds County VSO,veterans,Jackson / Hinds County,"Mississippi Veterans Affairs — Hinds County VSO serves justice-involved adults and families rebuilding stability after incarceration in Hinds County. The Hinds County Veterans Service Officer helps justice-involved veterans access VA benefits, disability claims, and housing resources through free claims assistance at the county office. VSO staff coordinate with G.V. Montgomery VA Medical Center and MDOC reentry partners. VA eligibility and discharge status affect which benefits apply; ask specifically for justice-involved veteran or VJO/HCRV services when calling. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Mississippi Veterans Affairs — Hinds County VSO sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Hinds. La elegibilidad del VA y el tipo de baja afectan qué beneficios aplican; pida específicamente servicios VJO/HCRV o para veteranos en el sistema de justicia al llamar. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",3463 Northside Drive,Jackson,601-576-4850,,https://www.msva.ms.gov,Honorably discharged or qualifying veterans in Hinds County; service documentation required.,Veteranos con baja honorable o calificados en el condado Hinds; se requiere documentación de servicio.,Call 601-576-4850 for Hinds County VSO appointment; free claims assistance.,Llame al 601-576-4850 para cita con VSO del condado Hinds; asistencia gratuita con reclamaciones.,Monday–Friday business hours,jackson|veterans|VSO|VA-benefits|reentry,Benefits navigation|Disability claims navigation|County VSO services|Partner referrals,Hinds,Hinds,single,accepts_criminal_record
220,Mississippi Veterans Affairs — Harrison County VSO,veterans,Gulfport / Harrison County,"Mississippi Veterans Affairs — Harrison County VSO serves justice-involved adults and families rebuilding stability after incarceration in Harrison County. The Harrison County Veterans Service Officer helps Gulf Coast veterans including justice-involved veterans access VA benefits, disability claims, and housing resources through free county claims assistance. VSO staff coordinate with VA Gulf Coast Health Care System Biloxi. VA eligibility and discharge status affect which benefits apply; ask specifically for justice-involved veteran or VJO/HCRV services when calling. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Mississippi Veterans Affairs — Harrison County VSO sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Harrison. La elegibilidad del VA y el tipo de baja afectan qué beneficios aplican; pida específicamente servicios VJO/HCRV o para veteranos en el sistema de justicia al llamar. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",730 East Beach Boulevard,Long Beach,228-214-1407,,https://www.msva.ms.gov,Honorably discharged or qualifying veterans in Harrison County; service documentation required.,Veteranos con baja honorable o calificados en el condado Harrison; se requiere documentación de servicio.,Call 228-214-1407 for Harrison County VSO appointment; pairs with VA Biloxi campus.,Llame al 228-214-1407 para cita con VSO del condado Harrison; se vincula con campus VA Biloxi.,Monday–Friday business hours,gulfport|veterans|VSO|VA-benefits|reentry,Benefits navigation|Disability claims navigation|County VSO services|Partner referrals,Harrison,Harrison,single,accepts_criminal_record
221,Veterans Recovery Resources — Gulf Coast,veterans,Biloxi / Harrison County,"Veterans Recovery Resources — Gulf Coast serves justice-involved adults and families rebuilding stability after incarceration in Harrison, Hancock, and Jackson counties. Veterans Recovery Resources provides peer support, recovery coaching, and reentry navigation for justice-involved veterans on the Mississippi Gulf Coast connecting clients to VA treatment, Mississippi Works, and sober living options. Veteran peer support—not general population shelter. VA eligibility and discharge status affect which benefits apply; ask specifically for justice-involved veteran or VJO/HCRV services when calling. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Veterans Recovery Resources — Gulf Coast sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Harrison, Hancock y Jackson. La elegibilidad del VA y el tipo de baja afectan qué beneficios aplican; pida específicamente servicios VJO/HCRV o para veteranos en el sistema de justicia al llamar. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",400 Veterans Avenue,Biloxi,228-523-5000,,https://www.va.gov/gulf-coast-health-care,Gulf Coast veterans in recovery including justice-involved veterans; DD-214 or veteran status required.,Veteranos de la Costa del Golfo en recuperación incluidos veteranos con antecedentes penales; se requiere DD-214 o estatus de veterano.,Coordinate through VA Gulf Coast homeless veteran coordinator; pairs with Back Bay Mission.,Coordine a través del coordinador de veteranos sin hogar VA Gulf Coast; se vincula con Back Bay Mission.,Contact for referral hours,biloxi|veterans|peer-support|recovery|reentry,Support groups|Reentry navigation|Benefits navigation|Partner referrals,Harrison,Harrison|Hancock|Jackson,multi,accepts_criminal_record
222,Edwards Street Fellowship Center — Food Pantry,food-nutrition,Hattiesburg / Forrest County,"Edwards Street Fellowship Center — Food Pantry serves justice-involved adults and families rebuilding stability after incarceration in Forrest, and Lamar counties. Edwards Street Fellowship Center operates one of the Pine Belt's largest food pantries and basic needs programs serving food-insecure Forrest and Lamar county residents including returning citizens reestablishing food security after release from MDOC custody. Food assistance does not usually require a criminal-record disclosure; staff can help with SNAP applications and pantry locations by ZIP code. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Edwards Street Fellowship Center — Food Pantry sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Forrest y Lamar. La asistencia alimentaria generalmente no requiere declarar antecedentes penales; el personal puede ayudar con solicitudes SNAP y ubicaciones de despensas por código postal. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1911 Edwards Street,Hattiesburg,601-544-6142,,https://www.edwardsstreetfellowshipcenter.org,Food-insecure Pine Belt residents; justice-involved clients welcome; income screening may apply.,Residentes del Pine Belt con inseguridad alimentaria; clientes con antecedentes penales bienvenidos; puede aplicar evaluación de ingresos.,Call 601-544-6142 for pantry hours; pairs with Extra Table and Pine Belt Mental Healthcare.,Llame al 601-544-6142 para horario de despensa; se vincula con Extra Table y Pine Belt Mental Healthcare.,Pantry hours vary; call ahead,hattiesburg|food-nutrition|food-pantry|basic-needs|reentry,Food pantry access|Basic needs assistance|Rent and utility assistance|SNAP enrollment,Forrest,Forrest|Lamar,multi,
223,Salvation Army — Meridian Food Pantry,food-nutrition,Meridian / Lauderdale County,"Salvation Army — Meridian Food Pantry serves justice-involved adults and families rebuilding stability after incarceration in Lauderdale County. The Salvation Army Meridian corps operates a food pantry and emergency assistance program for food-insecure Lauderdale County residents including returning citizens from MDOC release. Pantry services connect clients to Weems CMHC and WIN Job Center Meridian. Food assistance does not usually require a criminal-record disclosure; staff can help with SNAP applications and pantry locations by ZIP code. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Salvation Army — Meridian Food Pantry sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Lauderdale. La asistencia alimentaria generalmente no requiere declarar antecedentes penales; el personal puede ayudar con solicitudes SNAP y ubicaciones de despensas por código postal. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1200 22nd Avenue,Meridian,601-485-7721,,https://salvationarmyalm.org/meridian,Food-insecure Lauderdale County residents; justice-involved clients welcome.,Residentes del condado Lauderdale con inseguridad alimentaria; clientes con antecedentes penales bienvenidos.,Call 601-485-7721 for pantry schedule; pairs with Weems CMHC and county MDHS.,Llame al 601-485-7721 para horario de despensa; se vincula con Weems CMHC y MDHS del condado.,Pantry hours vary; call ahead,meridian|food-nutrition|food-pantry|reentry|mississippi|lauderdale,Food pantry access|Basic needs assistance|Benefits navigation,Lauderdale,Lauderdale,single,
224,St. Francis Xavier Catholic Church — Food Pantry,food-nutrition,Biloxi / Harrison County,"St. Francis Xavier Catholic Church — Food Pantry is a statewide or regional referral resource for Mississippians affected by the criminal justice system. St. Francis Xavier Catholic Church food pantry serves food-insecure Gulf Coast residents including returning citizens through emergency food boxes and referral navigation to access.ms.gov SNAP enrollment and Back Bay Mission shelter partners. Users can search by location, service type, or need to find active providers in Harrison, and Jackson counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","St. Francis Xavier Catholic Church — Food Pantry es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en los condados Harrison y Jackson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",920 Division Street,Biloxi,228-432-2260,,https://www.sfxbiloxi.com,Food-insecure Gulf Coast residents; walk-in pantry during posted hours.,Residentes de la Costa del Golfo con inseguridad alimentaria; despensa sin cita durante horarios publicados.,Call 228-432-2260 for pantry hours; pairs with Back Bay Mission and Coastal Family Health Center.,Llame al 228-432-2260 para horario de despensa; se vincula con Back Bay Mission y Coastal Family Health Center.,Pantry hours vary; call ahead,biloxi|food-nutrition|food-pantry|faith-based|reentry,Food pantry access|SNAP enrollment|Basic needs assistance,Harrison,Harrison|Jackson,multi,
225,Good Samaritan Center — Oxford Food Pantry,food-nutrition,Oxford / Lafayette County,"Good Samaritan Center — Oxford Food Pantry serves justice-involved adults and families rebuilding stability after incarceration in Lafayette County. Good Samaritan Center operates a food pantry and emergency assistance program for food-insecure Lafayette County residents including returning citizens establishing food security after release. Volunteers connect clients to access.ms.gov and WIN Job Center Oxford. Food assistance does not usually require a criminal-record disclosure; staff can help with SNAP applications and pantry locations by ZIP code. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Good Samaritan Center — Oxford Food Pantry sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Lafayette. La asistencia alimentaria generalmente no requiere declarar antecedentes penales; el personal puede ayudar con solicitudes SNAP y ubicaciones de despensas por código postal. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1507 University Avenue,Oxford,662-234-7777,,https://www.goodsamaritanoxford.org,Food-insecure Lafayette County residents; justice-involved clients welcome.,Residentes del condado Lafayette con inseguridad alimentaria; clientes con antecedentes penales bienvenidos.,Call 662-234-7777 for pantry hours; pairs with Mid-South Food Bank and Communicare.,Llame al 662-234-7777 para horario de despensa; se vincula con Mid-South Food Bank y Communicare.,Pantry hours vary; call ahead,oxford|food-nutrition|food-pantry|basic-needs|reentry,Food pantry access|Basic needs assistance|Partner referrals|SNAP enrollment,Lafayette,Lafayette,single,
226,Mississippi Department of Mental Health — Peer Support Specialists,peer-support,Jackson / Hinds County,"Mississippi Department of Mental Health — Peer Support Specialists serves justice-involved adults and families rebuilding stability after incarceration in throughout Mississippi. The Mississippi Department of Mental Health certifies and coordinates peer support specialists across Community Mental Health Centers statewide, connecting justice-involved individuals in recovery to certified peers for navigation, mentoring, and treatment engagement—not clinical therapy. Peer specialists with lived experience offer mentoring and recovery support; certification requirements vary by resource. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Mississippi Department of Mental Health — Peer Support Specialists sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en en todo Mississippi. Especialistas pares con experiencia vivida ofrecen mentoría y apoyo en recuperación; los requisitos de certificación varían según el recurso. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1101 North West Street,Jackson,601-359-1288,,https://dmh.ms.gov,Mississippi residents in mental health or substance use recovery; peer support available through local CMHCs.,Residentes de Mississippi en recuperación de salud mental o uso de sustancias; apoyo entre pares disponible a través de CMHC locales.,Contact local CMHC for peer support referral; pairs with 988 and SAMHSA helpline.,Contacte CMHC local para referencia de apoyo entre pares; se vincula con 988 y línea SAMHSA.,State office Monday–Friday; local peer services vary,statewide|peer-support|DMH|recovery|reentry,Support groups|Children's services|Treatment engagement|Community navigation|Partner referrals,Hinds,,statewide,
