id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
149,Community Care of West Virginia — FQHC Network,healthcare,North-Central West Virginia,"Community Care of West Virginia is a federally qualified health center network operating community health centers, school-based health sites, and pharmacies across Braxton, Clay, Harrison, Lewis, Pocahontas, Randolph, and Upshur counties with sliding-fee primary care, dental, behavioral health, and pharmacy services for uninsured and Medicaid patients including justice-involved individuals reestablishing medical care after release.","Community Care of West Virginia es una red de centros de salud calificados federalmente con centros comunitarios, sitios escolares y farmacias en los condados Braxton, Clay, Harrison, Lewis, Pocahontas, Randolph y Upshur con atención primaria, dental, salud conductual y farmacia con tarifa escalonada para pacientes sin seguro y Medicaid incluidos personas con antecedentes penales.",37 West Main Street,Buckhannon,304-472-1600,,https://www.communitycarewv.org,Open to residents of served north-central WV counties; sliding fee based on income; Medicaid accepted.,Abierto a residentes de condados servidos del centro-norte de WV; tarifa escalonada según ingresos; acepta Medicaid.,Call 304-472-1600 or use communitycarewv.org location finder for nearest clinic.,Llame al 304-472-1600 o use el buscador de ubicaciones en communitycarewv.org.,Clinic hours vary by location; call for schedule,FQHC|healthcare|north-central-wv|Medicaid|reentry,Primary care|Behavioral health|Dental services|Pharmacy|Sliding fee scale|Medicaid enrollment assistance,Upshur,Braxton|Clay|Harrison|Lewis|Pocahontas|Randolph|Upshur,multi,accepts_criminal_record
150,Valley Health Systems — FQHC Network,healthcare,Metro Valley / Southern WV,"Valley Health Systems is a federally qualified health center network providing primary care, behavioral health, dental, and pharmacy on sliding fee scale across Cabell, Lincoln, Mason, Putnam, and Wayne counties in the Metro Valley helping justice-involved residents access Medicaid-covered medical and behavioral health services after release. The Cabell County office provides immunizations, WIC navigation, maternal and child health screenings, environmental health services, and referrals to regional FQHCs, hospitals, and behavioral health partners. Justice-involved residents can establish a local health contact after release from WVDCR custody or county jail—not emergency hospital or crisis care.","Valley Health Systems es una red FQHC con atención primaria, salud conductual, dental y farmacia con tarifa escalonada en los condados Cabell, Lincoln, Mason, Putnam y Wayne del valle metropolitano ayudando a residentes con antecedentes penales a acceder a servicios médicos y conductuales Medicaid. La oficina de Cabell County ofrece inmunizaciones, navegación WIC, exámenes de salud materno-infantil, servicios de salud ambiental y referencias a FQHC, hospitales y aliados de salud conductual regionales. Residentes con antecedentes penales pueden establecer un contacto de salud local después de la liberación—no es atención hospitalaria de emergencia.",5183 U.S. Route 60,Huntington,304-522-0800,,https://www.valleyhealth.org,Residents of served Metro Valley counties; sliding fee available; Medicaid and uninsured patients welcome.,Residentes de condados del valle metropolitano servidos; tarifa escalonada disponible; acepta Medicaid y sin seguro.,"Use valleyhealth.org for clinic locations in Huntington, Milton, and surrounding communities.","Use valleyhealth.org para ubicaciones de clínicas en Huntington, Milton y comunidades circundantes.",Clinic hours vary by location,FQHC|healthcare|metro-valley|Medicaid|reentry,Primary care|Behavioral health|Dental services|Pharmacy|Sliding fee scale|Medicaid enrollment assistance,Cabell,Cabell|Lincoln|Mason|Putnam|Wayne,multi,accepts_criminal_record
151,Facing Hunger Foodbank — Partner Pantry Network,food-nutrition,Metro Valley / Southern Coalfields,"Facing Hunger Foodbank distributes food through partner pantries, mobile distributions, and SNAP outreach across Cabell, Lincoln, Logan, Mingo, Putnam, and Wayne counties helping returning citizens locate emergency food by ZIP code through the online food finder at facinghunger.org. Partner pantries and SNAP outreach help food-insecure households in Cabell County locate emergency meals and enroll in WV PATH food benefits after release from incarceration.","Facing Hunger Foodbank distribuye alimentos a través de despensas aliadas, distribuciones móviles y alcance SNAP en los condados Cabell, Lincoln, Logan, Mingo, Putnam y Wayne ayudando a ciudadanos que regresan a localizar alimentos de emergencia por código postal. Despensas aliadas y alcance SNAP ayudan a hogares con inseguridad alimentaria en Cabell County a localizar comidas de emergencia e inscribirse en WV PATH.",1327 7th Avenue,Huntington,304-523-6029,,https://www.facinghunger.org,Open to West Virginia residents needing food assistance in service area; partner pantry rules vary.,Abierto a residentes de Virginia Occidental que necesitan asistencia alimentaria; las reglas varían.,Use facinghunger.org/find-help for nearest partner pantry by ZIP code.,Use facinghunger.org/find-help para la despensa aliada más cercana por código postal.,Office Monday–Friday; partner pantry hours vary,metro-valley|food-bank|reentry|pantry|SNAP-outreach,Partner pantry referrals|Mobile food distribution|SNAP outreach|Nutrition programs,Cabell,Cabell|Lincoln|Logan|Mingo|Putnam|Wayne,multi,accepts_criminal_record
152,WVDCR — Beckley Parole Office,probation-parole,Beckley / Raleigh County,"WVDCR — Beckley Parole Office supervises West Virginia parolees and interstate compact probationers in 8 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Southern District Region 3: Fayette, Greenbrier, Nicholas, Pocahontas, Raleigh and surrounding southeastern counties.","WVDCR — Beckley Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 8 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",110 S. Eisenhower Drive,Beckley,304-256-6720,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-256-6720 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-256-6720 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|raleigh|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Raleigh,Fayette|Greenbrier|Nicholas|Pocahontas|Raleigh|Summers|Webster|Wyoming,multi,accepts_criminal_record
153,WVDCR — Charleston Parole Office,probation-parole,Charleston / Kanawha County,"WVDCR — Charleston Parole Office supervises West Virginia parolees and interstate compact probationers in 7 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Southern District Region 2: Boone, Clay, Jackson, Kanawha, Logan, Mingo, and Roane counties.","WVDCR — Charleston Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 7 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.","1356 Hansford Street, Suite B",Charleston,304-558-3597,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-558-3597 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-558-3597 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|kanawha|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Kanawha,Boone|Clay|Jackson|Kanawha|Logan|Mingo|Roane,multi,accepts_criminal_record
154,WVDCR — Clarksburg Parole Office,probation-parole,Clarksburg / Harrison County,"WVDCR — Clarksburg Parole Office supervises West Virginia parolees and interstate compact probationers in 10 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Northern District Region 6: north-central West Virginia including Harrison, Marion, and Monongalia counties.","WVDCR — Clarksburg Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 10 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",200 West Main Street,Clarksburg,304-624-2000,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-624-2000 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-624-2000 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|harrison|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Harrison,Barbour|Braxton|Doddridge|Harrison|Lewis|Marion|Monongalia|Preston|Taylor|Upshur,multi,accepts_criminal_record
155,WVDCR — Elkins Parole Office,probation-parole,Elkins / Randolph County,"WVDCR — Elkins Parole Office supervises West Virginia parolees and interstate compact probationers in 4 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Northern District Region 6: Randolph, Pendleton, Tucker, and Webster counties in the Allegheny highlands.","WVDCR — Elkins Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 4 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",1023 North Randolph Avenue,Elkins,304-637-0250,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-637-0250 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-637-0250 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|randolph|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Randolph,Pendleton|Randolph|Tucker|Webster,multi,accepts_criminal_record
156,WVDCR — Huntington Parole Office,probation-parole,Huntington / Cabell County,"WVDCR — Huntington Parole Office supervises West Virginia parolees and interstate compact probationers in 5 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Southern District Region 1: Cabell, Lincoln, Mason, Putnam, and Wayne counties in the Metro Valley.","WVDCR — Huntington Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 5 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.","2699 Park Avenue, Suite 200",Huntington,304-528-5060,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-528-5060 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-528-5060 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|cabell|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Cabell,Cabell|Lincoln|Mason|Putnam|Wayne,multi,accepts_criminal_record
157,WVDCR — Lewisburg Parole Office,probation-parole,Lewisburg / Greenbrier County,"WVDCR — Lewisburg Parole Office supervises West Virginia parolees and interstate compact probationers in 3 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Southern District Region 3: Greenbrier, Monroe, and Summers counties in the Greenbrier Valley.","WVDCR — Lewisburg Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 3 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",912 North Jefferson Street,Lewisburg,304-647-7474,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-647-7474 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-647-7474 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|greenbrier|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Greenbrier,Greenbrier|Monroe|Summers,multi,accepts_criminal_record
158,WVDCR — Logan Parole Office,probation-parole,Logan / Logan County,"WVDCR — Logan Parole Office supervises West Virginia parolees and interstate compact probationers in 3 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Southern District Region 2: Boone, Logan, and Mingo counties in the coalfields.","WVDCR — Logan Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 3 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",1000 State Route 10,Logan,304-792-7020,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-792-7020 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-792-7020 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|logan|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Logan,Boone|Logan|Mingo,multi,accepts_criminal_record
159,WVDCR — Martinsburg Parole Office,probation-parole,Martinsburg / Berkeley County,"WVDCR — Martinsburg Parole Office supervises West Virginia parolees and interstate compact probationers in 7 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Northern District Region 7: Eastern Panhandle counties including Berkeley and Jefferson.","WVDCR — Martinsburg Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 7 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",510 North Queen Street,Martinsburg,304-263-0611,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-263-0611 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-263-0611 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|berkeley|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Berkeley,Berkeley|Grant|Hampshire|Hardy|Jefferson|Mineral|Morgan,multi,accepts_criminal_record
160,WVDCR — Moorefield Parole Office,probation-parole,Moorefield / Hardy County,"WVDCR — Moorefield Parole Office supervises West Virginia parolees and interstate compact probationers in 3 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Northern District Region 7: Grant, Hardy, and Pendleton counties in the Potomac Highlands.","WVDCR — Moorefield Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 3 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",819 North Main Street,Moorefield,304-538-2700,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-538-2700 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-538-2700 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|hardy|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Hardy,Grant|Hardy|Pendleton,multi,accepts_criminal_record
161,WVDCR — Parkersburg Parole Office,probation-parole,Parkersburg / Wood County,"WVDCR — Parkersburg Parole Office supervises West Virginia parolees and interstate compact probationers in 8 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Northern District Region 5: Mid-Ohio Valley counties including Wood and Jackson.","WVDCR — Parkersburg Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 8 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",1515 Murdoch Avenue,Parkersburg,304-420-4500,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-420-4500 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-420-4500 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|wood|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Wood,Calhoun|Clay|Jackson|Pleasants|Ritchie|Roane|Wirt|Wood,multi,accepts_criminal_record
162,WVDCR — Princeton Parole Office,probation-parole,Princeton / Mercer County,"WVDCR — Princeton Parole Office supervises West Virginia parolees and interstate compact probationers in 5 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Southern District Region 4: McDowell, Mercer, Monroe, Summers, and Wyoming counties.","WVDCR — Princeton Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 5 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",200 Mercer Street,Princeton,304-487-3500,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-487-3500 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-487-3500 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|mercer|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Mercer,McDowell|Mercer|Monroe|Summers|Wyoming,multi,accepts_criminal_record
163,WVDCR — Welch Parole Office,probation-parole,Welch / McDowell County,"WVDCR — Welch Parole Office supervises West Virginia parolees and interstate compact probationers in 3 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Southern District Region 4: McDowell, Mingo, and Wyoming counties in southern coalfield communities.","WVDCR — Welch Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 3 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",140 Main Street,Welch,304-436-4200,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-436-4200 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-436-4200 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|mcdowell|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,McDowell,McDowell|Mingo|Wyoming,multi,accepts_criminal_record
164,WVDCR — Wheeling Parole Office,probation-parole,Wheeling / Ohio County,"WVDCR — Wheeling Parole Office supervises West Virginia parolees and interstate compact probationers in 6 counties through active community supervision, compliance monitoring, and referrals to local reentry partners. Parole officers connect supervisees to housing, treatment, employment, and DoHS benefits resources after release from WVDCR custody—not emergency crisis navigation or cash assistance. Northern District Region 5: Northern Panhandle counties including Ohio, Marshall, and Hancock.","WVDCR — Wheeling Parole Office supervisa a personas en libertad condicional de Virginia Occidental y probatoria interestatal en 6 condados mediante supervisión comunitaria activa, monitoreo de cumplimiento y referencias a aliados locales de reinserción. Los oficiales conectan a supervisados con vivienda, tratamiento, empleo y beneficios DoHS después de la liberación—no navegación de crisis ni efectivo.",1058 East Bethlehem Boulevard,Wheeling,304-238-0500,,https://dcr.wv.gov/facilities/Pages/parole-services-offices.aspx,West Virginia parolees and interstate compact supervisees assigned to this office; reporting requirements set by parole board and officer.,Personas en libertad condicional de WV y supervisados del pacto interestatal asignados a esta oficina; requisitos de informe establecidos por la junta y el oficial.,Report to your assigned parole officer at this office; call 304-238-0500 for office hours; not a walk-in benefits or housing intake site.,Informe a su oficial de libertad condicional asignado; llame al 304-238-0500 para horarios; no es admisión de beneficios o vivienda.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",parole|WVDCR|ohio|reentry|probation-parole,Parole supervision|Compliance monitoring|Reentry partner referrals|Interstate compact supervision|Community resource navigation,Ohio,Brooke|Hancock|Marshall|Ohio|Tyler|Wetzel,multi,accepts_criminal_record
165,Recovery Point of Huntington — Men's Recovery Housing,housing,Huntington / Cabell County,"Faith-based long-term recovery residence providing structured sober living, life skills, and peer support for men in early recovery including justice-involved men referred from courts, probation, and regional jails in Cabell County. Staff conduct intake assessment and connect residents to structured shelter or transitional programming with referrals to WV PATH benefits, Legal Aid of West Virginia, and regional workforce partners in Cabell County. Returning citizens should call ahead to confirm bed availability, sobriety requirements, and referral policies.","Residencia de recuperación a largo plazo basada en la fe con vida sobria estructurada, habilidades para la vida y apoyo entre pares para hombres en recuperación temprana, incluidos hombres con antecedentes penales referidos por tribunales y probatoria en el condado Cabell. El personal realiza evaluaciones de admisión y conecta a residentes con refugio o vivienda transicional estructurada y referencias a WV PATH, Legal Aid of West Virginia y socios laborales en Cabell County. Llame con anticipación para confirmar disponibilidad y requisitos.",1527 7th Avenue,Huntington,304-523-4673,,https://www.recoverypointwv.org,Men in early recovery; justice referrals accepted from courts and corrections partners; sobriety required.,Men in early recovery; justice referrals accepted from courts and corrections partners; sobriety required.,Call 304-523-4673 or visit https://www.recoverypointwv.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-523-4673 o visite https://www.recoverypointwv.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|cabell|housing,Emergency shelter|Transitional housing|Reentry navigation|Housing navigation,Cabell,Cabell,single,accepts_criminal_record
166,Prestera Center — Reentry Behavioral Health Services,substance-use-treatment,Charleston / Kanawha County,"Community mental health center providing outpatient and residential substance use disorder treatment, MAT, crisis services, and care coordination for Medicaid and uninsured clients including justice-involved adults across the Kanawha Valley and southern coalfields. Licensed clinicians provide assessment, outpatient or residential treatment, medication-assisted recovery, and peer support with Medicaid acceptance and many justice referrals from drug courts and WVDCR parole serving Kanawha County. Walk-in availability varies; call for intake assessment before traveling.","Centro de salud mental comunitario con tratamiento ambulatorio y residencial de trastornos por uso de sustancias, TMO, servicios de crisis y coordinación de atención para clientes Medicaid y sin seguro, incluidos adultos con antecedentes penales en el valle Kanawha. Clínicos licenciados ofrecen evaluación, tratamiento ambulatorio o residencial, recuperación asistida con medicamentos y apoyo entre pares con aceptación de Medicaid en Kanawha County.",912 Quarrier Street,Charleston,304-348-0531,,https://www.prestera.org,Medicaid and uninsured residents in served counties; intake assessment required; justice referrals accepted for many programs.,Medicaid and uninsured residents in served counties; intake assessment required; justice referrals accepted for many programs.,Call 304-348-0531 or visit https://www.prestera.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-348-0531 o visite https://www.prestera.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|kanawha|substance-use-treatment,Substance use treatment|Addiction treatment referrals,Kanawha,Kanawha|Putnam|Boone|Clay|Lincoln|Logan|Mingo|Wayne,multi,accepts_criminal_record
