id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
127,Brevard Neighborhood Development Coalition,housing,Melbourne / Brevard County,"Brevard Neighborhood Development Coalition builds affordable housing and provides homebuyer education for low-income Brevard County families including returning citizens meeting income guidelines. Staff connect justice-involved adults from FDC custody and Brevard County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Melbourne / Brevard County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Brevard Neighborhood Development Coalition construye vivienda asequible y ofrece educación para compradores de vivienda para familias de bajos ingresos del condado Brevard incluidos ciudadanos que regresan. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Brevard con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Melbourne / Brevard County.",1619 Oak Street,Melbourne,321-757-3222,,https://www.bndcoalition.org,Low-income Brevard households meeting program income limits.,Hogares de bajos ingresos de Brevard que cumplan límites de ingresos.,Call 321-757-3222 for programs.,Llame al 321-757-3222.,Monday–Friday,melbourne|brevard|housing|affordable|reentry,Affordable housing|Homebuyer education|Financial coaching|Rental counseling|Neighborhood development,Brevard,Brevard,single,accepts_criminal_record
128,CareerSource Brevard,employment,Rockledge / Brevard County,"CareerSource Brevard connects Brevard County job seekers including justice-involved adults to WIOA training, aerospace and healthcare career pathways, and fair-chance employers. Staff connect justice-involved adults from FDC custody and Brevard County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Rockledge / Brevard County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","CareerSource Brevard conecta buscadores de empleo del condado Brevard incluidos adultos con antecedentes penales a capacitación WIOA y empleadores de segunda oportunidad. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Brevard con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Rockledge / Brevard County.",2725 Judge Fran Jamieson Way,Rockledge,321-504-7600,,https://www.careersourcebrevard.com,Open to Brevard County job seekers including justice-involved individuals.,Abierto a buscadores de empleo del condado Brevard.,Register at careersourcebrevard.com.,Regístrese en careersourcebrevard.com.,Monday–Friday,rockledge|brevard|employment|careersource|reentry,Job search|WIOA training|Career pathways|Fair-chance employers|Resume coaching,Brevard,Brevard,single,accepts_criminal_record
129,Seminole County Sheriff — Reentry Unit,probation-parole,Sanford / Seminole County,"The Seminole County Sheriff Reentry Unit coordinates jail transition planning and community referrals for justice-involved adults releasing to Seminole, Orange, and Osceola counties. Staff connect justice-involved adults from FDC custody and Seminole County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Sanford / Seminole County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","La Unidad de Reinserción del Sheriff del condado Seminole coordina planificación de transición de la cárcel y referencias comunitarias para adultos con antecedentes penales. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Seminole con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Sanford / Seminole County.",100 Eslinger Way,Sanford,407-665-6600,,https://www.seminolesheriff.org,Individuals releasing from Seminole County jail; community reentry referrals.,Personas que salen de la cárcel del condado Seminole; referencias de reinserción comunitaria.,Coordinate through jail reentry staff before release.,Coordine con el personal de reinserción de la cárcel antes de la liberación.,Monday–Friday,sanford|seminole|probation-parole|reentry|jail,Jail transition planning|Community referrals|Resource navigation|Employment linkage|Benefits help,Seminole,Seminole,single,accepts_criminal_record
130,Osceola Council on Aging — Transportation,transportation,Kissimmee / Osceola County,"Osceola Council on Aging provides paratransit and medical transportation for seniors and disabled Osceola County residents including returning citizens needing rides to probation, treatment, and CareerSource appointments. Staff connect justice-involved adults from FDC custody and Osceola County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Kissimmee / Osceola County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Osceola Council on Aging proporciona paratransporte y transporte médico para residentes mayores y con discapacidad del condado Osceola incluidos ciudadanos que regresan que necesitan transporte a citas de probatoria y tratamiento. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Osceola con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Kissimmee / Osceola County.",700 Generation Point,Kissimmee,407-846-8532,,https://www.osceolagenerations.org,Osceola County seniors and disabled residents; some programs serve broader low-income riders.,Residentes mayores y con discapacidad del condado Osceola.,Call 407-846-8532 to schedule rides.,Llame al 407-846-8532.,Monday–Friday,kissimmee|osceola|transportation|paratransit|reentry,Paratransit|Medical transportation|Senior rides|Appointment transport|Medicaid transport referrals,Osceola,Osceola,single,accepts_criminal_record
131,Manatee Glens — Behavioral Health,healthcare,Bradenton / Manatee County,"Manatee Glens provides behavioral health, crisis, and substance use services for Manatee and DeSoto county residents including justice-involved adults referred by FDC and courts. Staff connect justice-involved adults from FDC custody and Manatee County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Bradenton / Manatee County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Manatee Glens brinda salud conductual, crisis y servicios de uso de sustancias para residentes de Manatee y DeSoto incluidos adultos con antecedentes penales. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Manatee con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Bradenton / Manatee County.",379 6th Avenue West,Bradenton,941-782-4150,,https://www.manateeglens.org,Manatee and DeSoto residents; Medicaid accepted; crisis line 24/7.,Residentes de Manatee y DeSoto; línea de crisis 24/7.,Crisis line 941-782-4150; walk-in crisis center available.,Línea de crisis 941-782-4150.,24/7 crisis,bradenton|manatee|healthcare|behavioral-health|reentry,Behavioral health|Crisis services|Substance use treatment|Medicaid services|Court referrals,Manatee,Manatee,single,accepts_criminal_record|referral_required
132,Volusia/Flagler Family YMCA — Reentry Support,peer-support,Daytona Beach / Volusia County,"Volusia/Flagler Family YMCA offers reentry peer support groups, wellness programming, and community connections for justice-involved adults in Volusia and Flagler counties. Staff connect justice-involved adults from FDC custody and Volusia County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Daytona Beach / Volusia County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Volusia/Flagler Family YMCA ofrece grupos de apoyo entre pares de reinserción, programación de bienestar y conexiones comunitarias para adultos con antecedentes penales en Volusia y Flagler. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Volusia con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Daytona Beach / Volusia County.",1100 Dunlawton Avenue,Daytona Beach,386-253-9622,,https://www.vfymca.org,Volusia and Flagler residents in reentry; open enrollment for peer groups.,Residentes de Volusia y Flagler en reinserción.,Contact local YMCA branch for schedule.,Contacte la sucursal local YMCA.,Varies by branch,daytona-beach|volusia|peer-support|reentry|wellness,Peer support groups|Wellness programming|Community connections|Referrals|Life skills,Volusia,Volusia,single,accepts_criminal_record
133,Northeast Florida Community Action Agency,basic-needs,Jacksonville / Duval County,"Northeast Florida Community Action Agency provides utility assistance, weatherization, and family support for low-income Duval, Clay, and Nassau county households including returning citizens. Staff connect justice-involved adults from FDC custody and Duval County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Jacksonville / Duval County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Northeast Florida Community Action Agency proporciona asistencia de servicios públicos, climatización y apoyo familiar para hogares de bajos ingresos de Duval, Clay y Nassau incluidos ciudadanos que regresan. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Duval con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Jacksonville / Duval County.",421 West Church Street,Jacksonville,904-398-7472,,https://www.nfcaa.net,"Low-income Duval, Clay, Nassau households meeting LIHEAP and program guidelines.","Hogares de bajos ingresos de Duval, Clay y Nassau.",Call 904-398-7472 for intake.,Llame al 904-398-7472.,Monday–Friday,jacksonville|duval|basic-needs|utility|reentry,Utility assistance|Weatherization|Family support|Energy relief|Resource navigation,Duval,Duval,single,accepts_criminal_record
134,Gateway Community Services — Substance Use,substance-use-treatment,Jacksonville / Duval County,"Gateway Community Services provides outpatient substance use treatment and recovery housing referrals for Duval County residents including FDC probation and drug court participants. Staff connect justice-involved adults from FDC custody and Duval County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Jacksonville / Duval County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Gateway Community Services ofrece tratamiento ambulatorio de uso de sustancias y referencias de vivienda de recuperación para residentes del condado Duval incluidos participantes de probatoria FDC. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Duval con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Jacksonville / Duval County.",555 Stockton Street,Jacksonville,904-387-4661,,https://www.gatewaycommunity.com,Duval County residents with substance use disorders; justice-involved referrals accepted.,Residentes del condado Duval con trastornos por uso de sustancias.,Call 904-387-4661 for assessment.,Llame al 904-387-4661.,Monday–Friday,jacksonville|duval|substance-use|outpatient|reentry,Outpatient treatment|Recovery housing referrals|Drug court services|Medicaid billing|Peer support,Duval,Duval,single,accepts_criminal_record
135,Tallahassee Senior Center — Reentry Peer Navigators,peer-support,Tallahassee / Leon County,"Tallahassee community peer navigators connect justice-involved Leon County adults to local housing, CareerSource Capital Region, and DCF benefits through neighborhood resource networks. Staff connect justice-involved adults from FDC custody and Leon County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Tallahassee / Leon County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Navegadores comunitarios entre pares de Tallahassee conectan a adultos con antecedentes penales del condado Leon con vivienda local, CareerSource Capital Region y beneficios DCF. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Leon con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Tallahassee / Leon County.",1400 N Monroe Street,Tallahassee,850-891-4000,,https://www.talgov.com,Justice-involved Leon County residents seeking community reentry support.,Residentes del condado Leon con antecedentes penales que buscan apoyo de reinserción.,Call 850-891-4000 for community resources.,Llame al 850-891-4000.,Monday–Friday,tallahassee|leon|peer-support|reentry|navigation,Peer navigation|Community referrals|Benefits help|Housing linkage|Employment support,Leon,Leon,single,accepts_criminal_record
136,Elder Care Services — Transportation,transportation,Tallahassee / Leon County,"Elder Care Services provides transportation and caregiver support in the Big Bend including rides to medical, probation, and employment appointments for disabled and senior Leon County residents in reentry. Staff connect justice-involved adults from FDC custody and Leon County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Tallahassee / Leon County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Elder Care Services proporciona transporte y apoyo a cuidadores en el Big Bend incluidos viajes a citas médicas, de probatoria y empleo para residentes mayores y con discapacidad del condado Leon en reinserción. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Leon con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Tallahassee / Leon County.",2518 West Tennessee Street,Tallahassee,850-921-5554,,https://www.eldercarebigbend.org,Leon and surrounding Big Bend residents meeting program eligibility.,Residentes de Leon y el Big Bend que cumplan elegibilidad.,Call 850-921-5554 to schedule.,Llame al 850-921-5554.,Monday–Friday,tallahassee|leon|transportation|medical-rides|reentry,Medical transportation|Caregiver support|Appointment rides|Resource navigation|Senior services,Leon,Leon,single,accepts_criminal_record
137,Capital Area Transportation System,transportation,Tallahassee / Leon County,"StarMetro/Capital Area Transportation System provides fixed-route and paratransit bus service in Tallahassee and Leon County helping returning citizens reach probation, DCF, and CareerSource appointments. Staff connect justice-involved adults from FDC custody and Leon County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Tallahassee / Leon County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","StarMetro proporciona servicio de autobús de ruta fija y paratransporte en Tallahassee y el condado Leon ayudando a ciudadanos que regresan a llegar a citas de probatoria, DCF y CareerSource. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Leon con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Tallahassee / Leon County.",607 Appleyard Drive,Tallahassee,850-606-0600,,https://www.talgov.com,Leon County riders; reduced fares available for qualifying low-income residents.,Pasajeros del condado Leon; tarifas reducidas disponibles.,Visit talgov.com/starmetro for routes and fares.,Visite talgov.com/starmetro.,Varies by route,tallahassee|leon|transportation|transit|reentry,Fixed-route bus|Paratransit|Reduced fares|Route planning|Accessibility services,Leon,Leon,single,accepts_criminal_record
138,Pensacola Habitat for Humanity,housing,Pensacola / Escambia County,"Pensacola Habitat for Humanity builds affordable homeownership for low-income Escambia and Santa Rosa families including returning citizens meeting sweat-equity requirements. Staff connect justice-involved adults from FDC custody and Escambia County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Pensacola / Escambia County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Pensacola Habitat for Humanity construye propiedad de vivienda asequible para familias de bajos ingresos de Escambia y Santa Rosa incluidos ciudadanos que regresan. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Escambia con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Pensacola / Escambia County.",300 W Leonard Street,Pensacola,850-434-5456,,https://www.pensacolahabitat.org,Low-income Escambia and Santa Rosa households meeting Habitat guidelines.,Hogares de bajos ingresos de Escambia y Santa Rosa.,Call 850-434-5456 for application.,Llame al 850-434-5456.,Monday–Friday,pensacola|escambia|housing|habitat|reentry,Affordable homeownership|Sweat equity|Homebuyer education|Critical repair|Volunteer builds,Escambia,Escambia,single,accepts_criminal_record
139,Fort Myers Rescue Mission,housing,Fort Myers / Lee County,"Fort Myers Rescue Mission provides emergency shelter, meals, and recovery programs for homeless adults in Lee County including justice-involved men and women after FDC release. Staff connect justice-involved adults from FDC custody and Lee County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Fort Myers / Lee County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Fort Myers Rescue Mission ofrece refugio de emergencia, comidas y programas de recuperación para adultos sin hogar en el condado Lee incluidas personas con antecedentes penales. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Lee con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Fort Myers / Lee County.",6900 Mission Lane,Fort Myers,239-332-0300,,https://www.rescuemission.net,Homeless Lee County adults; justice-involved welcome in recovery programs.,Adultos sin hogar del condado Lee; personas con antecedentes penales bienvenidas.,Call 239-332-0300 for intake.,Llame al 239-332-0300.,Shelter 24/7,fort-myers|lee|housing|shelter|recovery|reentry,Emergency shelter|Meals|Recovery programs|Workforce training|Case management,Lee,Lee,single,accepts_criminal_record
140,Sarasota County Veterans Services,veterans,Sarasota / Sarasota County,"Sarasota County Veterans Services helps veterans and justice-involved veterans access VA benefits, discharge upgrades, and housing referrals through the county veterans service officer. Staff connect justice-involved adults from FDC custody and Sarasota County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Sarasota / Sarasota County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Sarasota County Veterans Services ayuda a veteranos y veteranos con antecedentes penales a acceder a beneficios VA, actualizaciones de baja y referencias de vivienda. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Sarasota con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Sarasota / Sarasota County.",1660 Ringling Boulevard,Sarasota,941-861-5000,,https://www.scgov.net,Sarasota County veterans; DD-214 or service documentation required.,Veteranos del condado Sarasota; se requiere DD-214.,Call 941-861-5000 for VSO appointment.,Llame al 941-861-5000.,Monday–Friday,sarasota|sarasota|veterans|VA|reentry,VA benefits counseling|Discharge upgrade help|Housing referrals|Healthcare enrollment|State benefits,Sarasota,Sarasota,single,accepts_criminal_record
141,Santa Fe College — Adult Education,education,Gainesville / Alachua County,"Santa Fe College Adult Education offers GED preparation, ESL, and career pathway classes for Alachua and Bradford county residents including justice-involved adults rebuilding credentials for CareerSource employment. Staff connect justice-involved adults from FDC custody and Alachua County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Gainesville / Alachua County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Santa Fe College Adult Education ofrece preparación GED, ESL y clases de trayectoria profesional para residentes de Alachua y Bradford incluidos adultos con antecedentes penales. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Alachua con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Gainesville / Alachua County.",3000 NW 83rd Street,Gainesville,352-395-5044,,https://www.sfcollege.edu,Adults 16+ in Alachua and Bradford counties seeking GED or adult education.,Adultos de 16+ años en Alachua y Bradford que buscan GED.,Register at sfcollege.edu/adult-education.,Regístrese en sfcollege.edu.,Semester schedule,gainesville|alachua|education|GED|reentry,GED preparation|ESL classes|Career pathways|Testing center|College transition,Alachua,Alachua,single,accepts_criminal_record
142,Polk State College — Reentry Education,education,Lakeland / Polk County,"Polk State College provides GED, workforce certificates, and college transition for Polk County residents including returning citizens coordinating with CareerSource Polk and FDC probation. Staff connect justice-involved adults from FDC custody and Polk County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Lakeland / Polk County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Polk State College ofrece GED, certificados laborales y transición universitaria para residentes del condado Polk incluidos ciudadanos que regresan. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Polk con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Lakeland / Polk County.",999 Avenue H NE,Lakeland,863-297-1000,,https://www.polk.edu,Polk County adults seeking GED or workforce credentials.,Adultos del condado Polk que buscan GED o credenciales laborales.,Contact 863-297-1000 for adult education.,Contacte al 863-297-1000.,Semester schedule,lakeland|polk|education|GED|workforce|reentry,GED classes|Workforce certificates|College transition|Career counseling|Financial aid help,Polk,Polk,single,accepts_criminal_record
143,Gulf Coast Jewish Family & Community Services,family-children,Clearwater / Pinellas County,"Gulf Coast JFCS provides counseling, adoption, and family stabilization for Pinellas and Pasco families including those affected by parental incarceration and reunification after FDC release. Staff connect justice-involved adults from FDC custody and Pinellas County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Clearwater / Pinellas County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Gulf Coast JFCS ofrece consejería, adopción y estabilización familiar para familias de Pinellas y Pasco incluidas las afectadas por encarcelación parental. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Pinellas con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Clearwater / Pinellas County.",14041 Icot Boulevard,Clearwater,727-479-1800,,https://www.jfcs-pinellas.org,Pinellas and Pasco families; sliding-fee counseling available.,Familias de Pinellas y Pasco; consejería con tarifa móvil disponible.,Call 727-479-1800 for intake.,Llame al 727-479-1800.,Monday–Friday,clearwater|pinellas|family-children|counseling|reentry,Family counseling|Adoption services|Parenting support|Reunification help|Crisis counseling,Pinellas,Pinellas,single,accepts_criminal_record
144,Palm Beach County Food Bank,food-nutrition,Lake Worth / Palm Beach County,"Palm Beach County Food Bank distributes food to partner agencies across Palm Beach County for families including returning citizens awaiting MyACCESS SNAP benefits. Staff connect justice-involved adults from FDC custody and Palm Beach County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Lake Worth / Palm Beach County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Palm Beach County Food Bank distribuye alimentos a agencias asociadas en el condado Palm Beach para familias incluidos ciudadanos que regresan en espera de beneficios SNAP MyACCESS. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Palm Beach con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Lake Worth / Palm Beach County.",525 Gator Drive,Lake Worth Beach,561-670-2518,,https://www.pbcfoodbank.org,Food-insecure Palm Beach County residents via partner pantries.,Residentes del condado Palm Beach con inseguridad alimentaria.,Find agencies at pbcfoodbank.org.,Encuentre agencias en pbcfoodbank.org.,Monday–Friday,lake-worth|palm-beach|food-nutrition|food-bank|reentry,Food distribution|Partner pantries|SNAP guidance|Mobile distributions|Agency network,Palm Beach,Palm Beach,single,accepts_criminal_record
145,Westcare Florida — Veterans Treatment,veterans,Pensacola / Escambia County,"Westcare Florida provides veterans treatment court support, residential recovery, and behavioral health for justice-involved veterans in Escambia and Santa Rosa counties. Staff connect justice-involved adults from FDC custody and Escambia County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Pensacola / Escambia County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Westcare Florida ofrece apoyo de tribunal de tratamiento para veteranos, recuperación residencial y salud conductual para veteranos con antecedentes penales en Escambia y Santa Rosa. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Escambia con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Pensacola / Escambia County.",1000 W Moreno Street,Pensacola,850-429-6900,,https://www.westcare.com,Justice-involved veterans in Northwest Florida; veteran status required.,Veteranos con antecedentes penales en el noroeste de Florida.,Call 850-429-6900 for veteran programs.,Llame al 850-429-6900.,24/7 residential,pensacola|escambia|veterans|treatment|reentry,Veterans treatment support|Residential recovery|Behavioral health|Court coordination|Peer support,Escambia,Escambia,single,accepts_criminal_record
146,Boys Town Central Florida — Family Services,family-children,Orlando / Orange County,"Boys Town Central Florida provides in-home family services, parenting support, and crisis intervention for Orange and Osceola families including reunification after parental incarceration. Staff connect justice-involved adults from FDC custody and Orange County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Orlando / Orange County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Boys Town Central Florida ofrece servicios familiares en el hogar, apoyo parental e intervención en crisis para familias de Orange y Osceola incluida reunificación después de encarcelación parental. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Orange con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Orlando / Orange County.",3901 E Colonial Drive,Orlando,407-482-2400,,https://www.boystown.org,Orange and Osceola families with children at risk; DCF and court referrals.,Familias de Orange y Osceola con niños en riesgo.,Call 407-482-2400 for family services.,Llame al 407-482-2400.,Monday–Friday,orlando|orange|family-children|parenting|reentry,In-home family services|Parenting support|Crisis intervention|Reunification|Case management,Orange,Orange,single,accepts_criminal_record|referral_required
147,Miami-Dade Public Library — ID & Document Help,id-documentation,Miami / Miami-Dade County,"Miami-Dade Public Library System offers free computer access, document printing, and notary services helping returning citizens gather materials for FLHSMV IDs and MyACCESS applications. Staff connect justice-involved adults from FDC custody and Miami-Dade County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Miami / Miami-Dade County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","El Sistema de Bibliotecas Públicas de Miami-Dade ofrece acceso gratuito a computadoras, impresión de documentos y servicios notariales ayudando a ciudadanos que regresan a reunir materiales para identificaciones FLHSMV y solicitudes MyACCESS. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Miami-Dade con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Miami / Miami-Dade County.",101 W Flagler Street,Miami,305-375-2665,,https://www.mdpls.org,Open to all Miami-Dade residents; free library card available.,Abierto a todos los residentes de Miami-Dade.,Visit mdpls.org for branch hours.,Visite mdpls.org.,Branch hours vary,miami|miami-dade|id-documentation|library|reentry,Computer access|Document printing|Notary services|Online benefits applications|Research help,Miami-Dade,Miami-Dade,single,
148,Tax Collector — Hillsborough Driver License,id-documentation,Tampa / Hillsborough County,"The Hillsborough County Tax Collector issues FLHSMV driver licenses and state ID cards for Tampa residents including returning citizens with required identity documents for employment and MyACCESS enrollment. Staff connect justice-involved adults from FDC custody and Hillsborough County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Tampa / Hillsborough County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","El Recaudador de Impuestos del condado Hillsborough emite licencias de conducir FLHSMV y tarjetas de identificación estatal para residentes de Tampa incluidos ciudadanos que regresan. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Hillsborough con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Tampa / Hillsborough County.",601 E Kennedy Boulevard,Tampa,813-635-5200,,https://www.hillstax.org,Hillsborough County residents meeting FLHSMV documentation requirements.,Residentes del condado Hillsborough que cumplan requisitos de documentación FLHSMV.,Schedule at hillstax.org; bring required documents.,Programe en hillstax.org.,Monday–Friday,tampa|hillsborough|id-documentation|driver-license|reentry,Driver license issuance|State ID cards|REAL ID|Appointment scheduling|Document checklist,Hillsborough,Hillsborough,single,accepts_criminal_record
149,St. Vincent de Paul — South Pinellas,basic-needs,St. Petersburg / Pinellas County,"St. Vincent de Paul South Pinellas provides emergency food, utility help, and clothing for low-income Pinellas families including returning citizens rebuilding stability after FDC release. Staff connect justice-involved adults from FDC custody and Pinellas County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across St. Petersburg / Pinellas County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","St. Vincent de Paul South Pinellas proporciona alimentos de emergencia, ayuda con servicios públicos y ropa para familias de bajos ingresos de Pinellas incluidos ciudadanos que regresan. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Pinellas con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en St. Petersburg / Pinellas County.",384 15th Street North,St. Petersburg,727-823-2516,,https://www.svdpstpete.org,Low-income Pinellas County residents; walk-in and referral intake.,Residentes de bajos ingresos del condado Pinellas.,Call 727-823-2516 for assistance.,Llame al 727-823-2516.,Monday–Friday,st-petersburg|pinellas|basic-needs|food|utility|reentry,Emergency food|Utility assistance|Clothing|Furniture|Resource navigation,Pinellas,Pinellas,single,accepts_criminal_record
150,Catholic Charities — Diocese of Orlando,basic-needs,Orlando / Orange County,"Catholic Charities of Central Florida provides emergency assistance, immigration legal referrals, and family support for Orange, Osceola, and Seminole residents including returning citizens. Staff connect justice-involved adults from FDC custody and Orange County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Orlando / Orange County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Catholic Charities del Centro de Florida proporciona asistencia de emergencia, referencias legales de inmigración y apoyo familiar para residentes de Orange, Osceola y Seminole incluidos ciudadanos que regresan. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Orange con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Orlando / Orange County.",1819 N Semoran Boulevard,Orlando,407-658-1818,,https://www.cflcc.org,Low-income Central Florida residents; program eligibility varies.,Residentes de bajos ingresos del centro de Florida.,Call 407-658-1818 for services.,Llame al 407-658-1818.,Monday–Friday,orlando|orange|basic-needs|emergency|reentry,Emergency assistance|Food help|Immigration referrals|Family support|Financial counseling,Orange,Orange,single,accepts_criminal_record
151,Jacksonville Transportation Authority,transportation,Jacksonville / Duval County,"Jacksonville Transportation Authority provides fixed-route buses and paratransit Connexion service helping Duval County returning citizens reach probation, treatment, and employment appointments. Staff connect justice-involved adults from FDC custody and Duval County jails to MyACCESS benefits, CareerSource employment, and local reentry partners across Jacksonville / Duval County. Direct program services—not emergency cash assistance or a general probation reporting office unless noted.","Jacksonville Transportation Authority proporciona autobuses de ruta fija y servicio paratransporte Connexion ayudando a ciudadanos que regresan del condado Duval a llegar a citas de probatoria, tratamiento y empleo. El personal conecta a adultos con antecedentes penales de custodia FDC y cárceles del condado Duval con beneficios MyACCESS, empleo CareerSource y aliados locales de reinserción en Jacksonville / Duval County.",100 N Liberty Street,Jacksonville,904-630-3100,,https://www.jtafla.com,Duval County riders; reduced fares for qualifying residents.,Pasajeros del condado Duval; tarifas reducidas para residentes elegibles.,Visit jtafla.com for routes.,Visite jtafla.com.,Varies by route,jacksonville|duval|transportation|transit|reentry,Fixed-route bus|Paratransit|Reduced fares|Route planning|Connexion service,Duval,Duval,single,accepts_criminal_record
