id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
143,Knoxville Knox Area Rescue — Basic Needs,basic-needs,Knoxville / Knox County,"Knoxville Knox Area Rescue — Basic Needs is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. KARM providing meals, clothing, and basic needs for homeless and low-income Knox County residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Knox County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Knoxville Knox Area Rescue — Basic Needs es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Knox. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",418 North Broadway,Knoxville,865-673-6540,,https://karm.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,knoxville|knox|basic-needs|meals|reentry,Food pantry access|Clothing assistance|Basic needs assistance|Partner referrals|Substance use treatment,Knox,Knox,single,
144,Chattanooga Community Kitchen,basic-needs,Chattanooga / Hamilton County,"Chattanooga Community Kitchen is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Community kitchen providing daily meals, showers, mail service, and basic needs for homeless Hamilton County residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Hamilton County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Chattanooga Community Kitchen es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Hamilton. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",727 East 11th Street,Chattanooga,423-756-4222,,https://www.homelesschattanooga.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,chattanooga|hamilton|basic-needs|meals|reentry,Food pantry access|Basic needs assistance|Document assistance|Partner referrals,Hamilton,Hamilton,single,
145,Clarksville Salvation Army,basic-needs,Clarksville / Montgomery County,"Clarksville Salvation Army is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Salvation Army Clarksville providing food pantry, clothing, and emergency utility assistance for low-income Montgomery County residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Montgomery County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Clarksville Salvation Army es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Montgomery. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",210 Kraft Street,Clarksville,931-552-5350,,https://www.salvationarmyusa.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,clarksville|montgomery|basic-needs|food-pantry|reentry,Food pantry access|Clothing assistance|Rent and utility assistance|Basic needs assistance|Partner referrals,Montgomery,Montgomery,single,
146,LAS — Expungement Clinic Nashville,legal-aid,Nashville / Davidson County,"LAS — Expungement Clinic Nashville is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Legal Aid Society Nashville office providing civil legal aid including expungement eligibility screening and housing defense for low-income Davidson County residents. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Davidson County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","LAS — Expungement Clinic Nashville es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Davidson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.","1321 Murfreesboro Pike, Suite 400",Nashville,615-244-6610,,https://las.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,nashville|davidson|legal-aid|expungement|reentry,Expungement assistance|Housing legal aid|Benefits navigation|Civil legal representation,Davidson,Davidson,single,
147,LAS — Murfreesboro Legal Aid Office,legal-aid,Murfreesboro / Rutherford County,"LAS — Murfreesboro Legal Aid Office is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. LAS Murfreesboro office serving Rutherford and surrounding counties with housing, benefits, and family law for low-income residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Rutherford County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","LAS — Murfreesboro Legal Aid Office es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Rutherford. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",502 South Academy Street,Murfreesboro,615-890-0905,,https://las.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,murfreesboro|rutherford|legal-aid|housing|reentry,Housing legal aid|Benefits navigation|Civil legal representation,Rutherford,Rutherford,single,
148,LAET — Knoxville Eviction Prevention,legal-aid,Knoxville / Knox County,"LAET — Knoxville Eviction Prevention is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. LAET Knoxville eviction prevention and housing legal aid for low-income Knox County tenants including returning citizens facing housing barriers. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Knox County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","LAET — Knoxville Eviction Prevention es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Knox. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",607 West Summit Hill Drive SW,Knoxville,865-637-0484,,https://www.laet.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,knoxville|knox|legal-aid|eviction|reentry,Housing legal aid|Benefits navigation|Civil legal representation,Knox,Knox,single,
149,LAET — Chattanooga Legal Aid,legal-aid,Chattanooga / Hamilton County,"LAET — Chattanooga Legal Aid is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. LAET Chattanooga office providing civil legal aid and eviction prevention initiative for low-income Hamilton County residents including justice-involved tenants. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Hamilton County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","LAET — Chattanooga Legal Aid es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Hamilton. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.","100 West Martin Luther King Boulevard, Suite 402",Chattanooga,423-756-4013,,https://www.laet.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,chattanooga|hamilton|legal-aid|eviction|reentry,Civil legal representation|Housing legal aid|Benefits navigation,Hamilton,Hamilton,single,
150,LAET — Johnson City Tri-Cities Office,legal-aid,Johnson City / Washington County,"LAET — Johnson City Tri-Cities Office is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. LAET Johnson City office serving Tri-Cities counties with housing, benefits, and consumer legal aid for low-income residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Washington County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","LAET — Johnson City Tri-Cities Office es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Washington. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.","207 East Main Street, Suite 3C",Johnson City,423-928-8311,,https://www.laet.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,johnson-city|washington|legal-aid|housing|reentry,Housing legal aid|Benefits navigation|Civil legal representation,Washington,Washington,single,
151,WTLS — Memphis Civil Legal Aid,legal-aid,Memphis / Shelby County,"WTLS — Memphis Civil Legal Aid is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. West Tennessee Legal Services Memphis office providing civil legal aid for low-income Shelby County residents including eviction defense and benefits appeals. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Shelby County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","WTLS — Memphis Civil Legal Aid es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Shelby. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.","1661 Aaron Brenner Drive, Suite 100",Memphis,800-372-8346,,https://www.wtls.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,memphis|shelby|legal-aid|eviction|reentry,Housing legal aid|Benefits navigation|Civil legal representation,Shelby,Shelby,single,
152,WTLS — Jackson Legal Aid Office,legal-aid,Jackson / Madison County,"WTLS — Jackson Legal Aid Office is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. WTLS Jackson office serving Madison and West Tennessee counties with housing, benefits, and civil legal aid for low-income residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Madison County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","WTLS — Jackson Legal Aid Office es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Madison. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",210 West Tennessee Street,Jackson,731-423-0616,,https://www.wtls.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,jackson|madison|legal-aid|housing|reentry,Housing legal aid|Benefits navigation|Civil legal representation,Madison,Madison,single,
153,MALS — Memphis Housing Legal Aid,legal-aid,Memphis / Shelby County,"MALS — Memphis Housing Legal Aid is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Memphis Area Legal Services providing housing, domestic violence, and benefits legal aid for low-income Shelby County residents; verify intake routing with Help4TN. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Shelby County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","MALS — Memphis Housing Legal Aid es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Shelby. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.","22 North Front Street, Suite 900",Memphis,901-523-8822,,https://malsi.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,memphis|shelby|legal-aid|housing|reentry,Housing legal aid|Civil legal representation|Benefits navigation,Shelby,Shelby,single,
154,TAADAS — Tennessee Association of Alcohol & Drug Abuse Services,substance-use-treatment,Nashville / Davidson County,"TAADAS — Tennessee Association of Alcohol & Drug Abuse Services is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. State association connecting Tennesseans to certified substance use treatment providers and recovery support services including justice-involved individuals. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in throughout Tennessee. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","TAADAS — Tennessee Association of Alcohol & Drug Abuse Services es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en en todo Tennessee. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.","545 Mainstream Drive, Suite 100",Nashville,615-780-5926,,https://www.taadas.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,statewide|substance-use|treatment|referral|reentry,Partner referrals|Substance use treatment|Workforce development|Benefits navigation,Davidson,,statewide,
155,Renewal House — Nashville Recovery,substance-use-treatment,Nashville / Davidson County,"Renewal House — Nashville Recovery is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Long-term residential recovery program for women and women with children including justice-involved women seeking structured sober living and parenting support in Nashville. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Davidson County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Renewal House — Nashville Recovery es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Davidson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",720 Spence Lane,Nashville,615-255-5222,,https://www.renewalhouse.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,nashville|davidson|substance-use|recovery|reentry,Substance use treatment|Parenting services|Supportive housing|Reentry navigation,Davidson,Davidson,single,
156,CADAS — Chattanooga Recovery,substance-use-treatment,Chattanooga / Hamilton County,"CADAS — Chattanooga Recovery is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Chattanooga-based substance use treatment provider offering outpatient and residential programs for Hamilton County residents including justice-involved clients. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Hamilton County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","CADAS — Chattanooga Recovery es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Hamilton. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",600 East Main Street,Chattanooga,423-756-7644,,https://www.cadas.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,chattanooga|hamilton|substance-use|treatment|reentry,Substance use treatment|Counseling|Support groups|Reentry navigation,Hamilton,Hamilton,single,
157,Cornerstone of Recovery — Knoxville,substance-use-treatment,Knoxville / Knox County,"Cornerstone of Recovery — Knoxville is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Residential and outpatient substance use treatment facility serving East Tennessee including justice-involved individuals seeking medically supervised recovery. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Knox County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Cornerstone of Recovery — Knoxville es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Knox. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",4726 Airport Highway,Knoxville,865-970-1554,,https://www.cornerstoneofrecovery.com,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,knoxville|knox|substance-use|residential|reentry,Substance use treatment|Counseling,Knox,Knox,single,
158,Serenity Recovery Centers — Memphis,substance-use-treatment,Memphis / Shelby County,"Serenity Recovery Centers — Memphis is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Memphis substance use treatment provider offering outpatient programs, counseling, and recovery housing referrals for Shelby County residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Shelby County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Serenity Recovery Centers — Memphis es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Shelby. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",2911 Brunswick Road,Memphis,901-521-1131,,https://www.serenityrecoverycenters.com,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,memphis|shelby|substance-use|outpatient|reentry,Substance use treatment|Counseling|Partner referrals|Reentry navigation,Shelby,Shelby,single,
159,Mirror Lake Recovery Center — Burns,substance-use-treatment,Nashville / Dickson County,"Mirror Lake Recovery Center — Burns is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Residential substance use treatment center serving Middle Tennessee including TDOC-referred and justice-involved individuals seeking intensive recovery programming. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Dickson County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Mirror Lake Recovery Center — Burns es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Dickson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",999 Girl Scout Road,Burns,800-451-0140,,https://www.mirrorlakerecovery.com,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,burns|dickson|substance-use|residential|reentry,Substance use treatment|Job readiness training|Counseling|Primary medical care|Reentry navigation,Dickson,Dickson,single,
160,Nashville Financial Empowerment Center,financial-assistance,Nashville / Davidson County,"Nashville Financial Empowerment Center is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Free one-on-one financial counseling for Davidson County residents including returning citizens working on credit repair, budgeting, and banking access after incarceration. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Davidson County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Nashville Financial Empowerment Center es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Davidson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",800 Second Avenue South,Nashville,615-862-5000,,https://www.nashville.gov,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,nashville|davidson|financial-assistance|counseling|reentry,Counseling|Rent and utility assistance|Basic needs assistance,Davidson,Davidson,single,
161,United Way of Greater Nashville — Emergency Assistance,financial-assistance,Nashville / Davidson County,"United Way of Greater Nashville — Emergency Assistance is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. United Way connecting low-income Davidson County residents including returning citizens to emergency rent, utility, and basic needs assistance through partner agencies. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Davidson County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","United Way of Greater Nashville — Emergency Assistance es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Davidson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",250 Venture Circle,Nashville,615-780-2400,,https://www.unitedwaynashville.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,nashville|davidson|financial-assistance|emergency|reentry,Rent and utility assistance|Partner referrals|Basic needs assistance|Crisis services,Davidson,Davidson,single,
